caller,season,n,actual,expected,epa,resid
Brian Flores,2024,715,24.7552447552448,27.1229282787421,-0.0736490858705728,-2.36768352349737
DeMarcus Covington,2024,561,25.4901960784314,24.9224805713045,0.0937371609496773,0.567715507126856
Dennis Allen,2024,324,27.7777777777778,26.9181738021197,-0.0885060650144158,0.859603975658093
Shane Bowen,2024,548,15.3284671532847,23.7871996878245,0.0654269392486571,-8.45873253453984
Jeff Ulbrich,2024,564,34.0425531914893,25.7675409006576,-0.00387199321457827,8.27501229083177
Vic Fangio,2024,757,23.778071334214,26.8333649343984,-0.147389217915906,-3.05529360018443
Teryl Austin,2024,644,26.7080745341615,25.1773329307065,-0.00565356793032512,1.530741603455
Mike Macdonald,2024,614,26.0586319218241,24.7827082562961,-0.0392369844598837,1.27592366552798
Nick Sorensen,2024,553,20.253164556962,26.3673148079225,-0.0203884490386706,-6.11415025096045
Todd Bowles,2024,712,35.8146067415731,26.858908184961,0.0336250965378841,8.95569855661206
Dennard Wilson,2024,505,24.7524752475247,23.1592015033164,-0.00159174928644529,1.59327374420837
Joe Whitt Jr.,2024,633,25.7503949447078,26.0800240437778,0.0324402268840609,-0.329629099070072
Joe Woods,2024,306,33.6601307189542,26.4152821981245,0.0581024695504333,7.24484852082977
Nick Rallis,2025,602,22.4252491694352,23.8441463157634,0.131370101254001,-1.41889714632813
Jeff Ulbrich,2025,586,29.1808873720137,25.2917080205379,-0.0600207562887338,3.88917935147576
Zach Orr,2025,655,21.9847328244275,25.6512853955381,0.046515889076217,-3.66655257111057
Sean McDermott,2025,577,23.7435008665511,27.0912483815536,-0.139238468637655,-3.34774751500252
Ejiro Evero,2025,580,22.4137931034483,25.101471666632,0.0638331503767904,-2.68767856318374
Dennis Allen,2025,661,34.7957639939486,25.0924676062142,0.00565716613129144,9.70329638773439
Al Golden,2025,569,22.3198594024605,24.3038407201193,0.104787859718703,-1.9839813176588
Jim Schwartz,2025,540,25.7407407407407,25.9682663516314,-0.181222902048655,-0.227525610890655
Matt Eberflus,2025,591,35.5329949238579,24.2417566443584,0.195082656219727,11.2912382794995
Vance Joseph,2025,729,24.6913580246914,26.6902301036363,-0.153040289873096,-1.99887207894497
Kelvin Sheppard,2025,604,27.8145695364238,25.357410696255,-0.0355614483146775,2.45715884016888
Jeff Hafley,2025,634,29.6529968454259,26.221519105771,0.0598694831995903,3.43147773965489
Lou Anarumo,2025,666,22.5225225225225,24.9892042527484,0.0140870525431748,-2.4666817302259
Anthony Campanile,2025,703,32.4324324324324,25.640081436205,-0.167821813732449,6.79235099622739
Steve Spagnuolo,2025,544,15.4411764705882,24.4783648775945,-0.0707644332844,-9.03718840700628
Chris Shula,2025,759,38.2081686429512,26.117723173068,-0.0807321345683909,12.0904454698833
Jesse Minter,2025,585,28.8888888888889,25.7452550371233,-0.109404855565383,3.14363385176558
Patrick Graham,2025,561,32.0855614973262,23.4540746270043,0.0652882116332108,8.63148687032191
Anthony Weaver,2025,554,29.2418772563177,25.0442752816348,0.0893500850028242,4.1976019746829
Brian Flores,2025,496,22.1774193548387,25.7717667924871,-0.166342846448383,-3.59434743764846
Brandon Staley,2025,536,19.2164179104478,26.2837056299922,-0.063593182219332,-7.06728771954444
Shane Bowen,2025,449,18.4855233853007,25.0418474424821,0.0102075097256885,-6.55632405718146
Steve Wilks,2025,433,24.4803695150116,24.664493357681,0.134467462305728,-0.184123842669415
Vic Fangio,2025,619,24.3941841680129,25.6452581223841,-0.163340760548396,-1.25107395437116
Teryl Austin,2025,696,28.1609195402299,25.8037124792564,-0.00308841715657795,2.35720706097354
Mike Macdonald,2025,765,36.7320261437908,26.1530328975394,-0.17226390187793,10.5789932462515
Robert Saleh,2025,659,26.2518968133536,24.6804355636623,0.0793365985720395,1.57146124969122
Todd Bowles,2025,605,28.4297520661157,25.088895006367,0.043179843987315,3.34085705974869
Dennard Wilson,2025,556,29.136690647482,22.4206711798772,0.124668799474728,6.71601946760476
Joe Whitt Jr.,2025,330,22.7272727272727,23.1245575704132,0.216513085365295,-0.39728484314049
Zak Kuhr,2025,647,31.5301391035549,27.3095282183318,-0.196042485316349,4.22061088522306
Matt Burke,2025,469,20.682302771855,27.1547063875364,-0.25225982005705,-6.47240361568134
Dan Quinn,2025,252,22.6190476190476,23.7946768483472,0.101116325735809,-1.17562922929961
