sim,shift_no_trait,shift_fitted_trait,persistence_r3_no_trait,persistence_r3_fitted_trait,persistence_r5_no_trait,persistence_r5_fitted_trait,shift_no_trait_vol_censored,shift_fitted_trait_vol_censored,shift_no_trait_wins_rule
364,2.751892256186,3.66193063059697,0.254455737934753,0.109533362744399,0.142093469747124,0.185481929725792,1.67344320775915,2.82176301264606,2.33979075574656
365,1.76112883479026,3.11643027435158,0.0378695139512615,0.055187862384665,0.256688447695356,0.287046599632705,2.62753124122527,2.82789403271481,2.8745000917326
366,1.73513895550163,2.1887975303556,0.123009358973854,0.196216436234045,0.145950004208514,-0.0401439261388941,3.03895753643232,3.49439746778479,2.20911655903503
367,2.26956060564996,2.45427122458548,0.190685980502512,0.242291112124919,0.431202894460403,0.368191340499147,2.22527232301574,2.55195948797252,1.87051036916633
368,2.49359821666889,2.42348954551145,0.0638978460546328,0.335580913335214,0.193050905867305,0.389665852453338,2.12827588232108,2.9785213553694,2.53443389736898
369,2.67484627452125,1.93229451837952,-0.0388871854986406,0.371393168820309,0.19559343409879,0.593561387872669,2.94498011983467,2.13618243891819,1.59483311980137
370,1.11538441728132,2.9413955052674,0.0901876305820963,0.126566483287752,-0.150837600545568,0.499493981058864,2.18327623139289,2.9523193556831,1.20535115642582
371,2.61377560986643,2.09949281212923,0.0889784846666507,0.336394689832373,0.214643152878288,0.333396777675339,2.39179154118158,2.16757844430248,1.96387334768222
372,2.53567728523716,2.37591482190312,0.324571678153032,0.453790349922263,0.314511187220051,0.786166452057095,2.80997458454284,1.58981156990767,1.6953213000203
373,2.06222449869941,3.6257355700272,-0.103681387902731,0.217842256675248,-0.238721606574865,0.316273228185785,2.00070296191405,2.62069603575703,1.60619864498394
374,2.65607967308679,2.41576946803553,-0.0433193900220605,0.0521631111849906,-0.102399342261074,0.293894697949311,1.7866369465289,2.15768639456774,2.32444365763069
375,1.59293702360214,1.89306225428286,0.0977314934506273,0.208812655427861,0.145082344084748,0.165003324750483,3.43667133510517,2.30325576835646,1.90384774224983
376,2.79071142628281,2.72183954633004,-0.020110078446035,0.424377713315058,-0.209178979631479,0.398242536404213,2.51153837548666,2.81288415980223,2.29908948122465
377,1.30920821555193,2.18023459441465,0.118369043930213,0.226167880637647,-0.0485919676380457,0.52564916863552,3.42509761839393,2.1526727268451,2.0158176135545
378,1.68787793821836,3.51132277887766,0.302858503175797,0.449120240375508,0.366240599559963,0.479988800001788,2.34254245252149,2.88400844023464,2.61956696173677
379,1.49747536982219,2.95356457448166,0.251744219346514,0.408567943646248,0.373238776291738,0.49355395446948,2.45391532800481,2.95226750650987,2.24571681976389
380,2.90512973753144,2.66785176346414,0.161077897910979,0.120128628208602,0.188430236620548,0.117484125687399,2.23096320324596,3.60724070950512,2.49497186587551
381,1.37896403342383,2.9310764304507,0.214458388448475,0.241156397824923,0.45456084863645,0.686790548924735,2.16150687834551,3.44752119786888,2.43817957099122
382,2.40266503840095,2.87938737143916,0.180398445171114,0.268192652558771,0.115246785755043,0.442019649212523,3.30234793565556,2.6797456589271,2.20116678676004
383,2.22769873929278,3.10932505714345,0.0767811279199538,0.166085640541285,-0.106321278167392,-0.0729262641866182,2.53435985463468,2.12682865210112,3.69732499293079
384,2.22231756178677,1.73435345533121,0.0566246948091448,0.322164374380364,-0.153320786903996,0.447234358393809,2.45393579334033,2.33192226245634,2.38267302874686
385,2.48545487761924,2.50458702929296,0.172287499422302,0.296214404386542,0.136295325482305,0.503302748677401,2.30120980686583,2.03401818028118,1.56029164456794
386,2.69547669562988,2.99861996346427,0.154811860108751,0.184239590310018,0.37079479913429,0.380366827957965,3.47590365585089,1.22394810154986,1.08922152268619
387,2.72244648837882,1.82559380109949,0.181848702012809,0.224183773916367,0.136864450207276,0.468997408228553,2.36009103773388,2.6984341294668,1.99134936607125
388,2.1334538038144,2.06232350119663,-0.0886551009481968,0.470197168819467,-0.0443866195495141,0.590458784272747,2.36050595284783,3.00899113694286,2.37455591412209
389,2.15406345219012,2.69930597249046,0.0356141935232614,0.166723923992242,-0.103489115933269,0.363932242045593,1.68870822805494,2.07890332338312,3.33873812231287
390,3.53967942313456,1.92346712575696,0.201825075368038,0.380544081010463,0.157572367620615,0.386056528739677,2.5276869567287,1.58532792048932,2.32571415314114
391,2.50937953773402,2.29103564329345,0.222873418212101,0.095241486311237,0.502141569642038,0.0311505018325047,2.27851058602297,2.8639638070694,2.51944826359413
392,1.64404488663735,2.54107519794985,0.0745761105151924,0.190464538804771,0.139845538341502,0.29183513956728,3.33055816311532,3.88640768690624,2.61296227193927
393,2.65137646129225,2.31716084899919,0.397918814238563,0.218288099311844,0.258612603218569,0.0766691820775397,1.53676258817742,2.18344753608015,2.26603868770567
394,2.46301133365656,2.3535860291964,0.1388907884019,0.210538203421996,0.228349302492258,-0.0476426288131751,2.53649886350955,3.61415328444102,2.38782038290873
395,1.88041076416558,2.72918273149901,-0.00580051277418248,0.0980384142313738,0.33474476180637,0.2958355432582,2.11761986795053,1.68291396347673,2.23912636556153
396,2.70998454408941,2.98887016890551,0.145487189514114,0.27049746962599,0.0237704111839156,0.399492274184637,2.32952650413497,2.97637245079932,2.60579858296938
397,2.25565889917943,3.15952781002295,-0.147900886657384,0.197290745145124,0.135995655441474,0.562467483769444,2.08000290568725,3.41383235676201,2.3408337640282
398,2.37528773601482,2.41272196679853,0.188493730718072,0.332264399774053,0.15232928961245,0.521359518260395,1.60187346189796,2.78592476277708,2.36037760019734
399,1.73474101893162,3.62771078478148,0.493586975203546,0.154512980737171,0.267187624594379,0.139838958003353,1.92606441699941,3.05673238542167,1.44850113501926
400,1.96084653186541,2.64711667373603,0.138480475979533,0.225024691092704,0.104275681862148,0.38646912673482,2.05515079653408,2.81203037029281,2.49120555808746
401,1.99527348519582,3.67468507049324,0.114892043659718,0.147943312453459,0.468951556724956,-0.00505538008741551,1.91885096868615,2.57244584678131,3.29851060448151
402,2.63586978886827,2.30062572138472,0.187298246946013,0.220495312150181,0.353100447958459,0.200514552056176,2.74522989531169,2.67840378940747,1.43821722899733
403,3.19465498468438,2.57439443592065,-0.0993552487203957,-0.0813760341013548,-0.0867609551574244,-0.275109753785328,2.16156300241391,2.80544750829189,1.75337679483096
404,1.59188783464687,3.50923006141835,0.136349896710688,0.324463473112218,0.285840681432653,0.414527799243414,3.36083647133439,2.50320879306561,2.75516488737487
405,2.46114041968434,1.93859771451735,0.123442294804491,0.26309030873532,0.104215582303661,0.364499448720322,1.81805138469644,3.4517114699367,1.83487493849562
406,1.30804842731244,1.19280521771167,0.121176552407598,0.15224888679353,0.327654394522188,0.339307342901199,1.88817050972745,2.66426799297364,2.174396541013
407,1.9990323194757,3.55451575815501,0.225631037729652,0.113427078037659,-0.00753317039899149,0.267760671980165,2.87318142168507,2.72303716495165,2.61879592152063
408,1.71907258136189,2.28169957846301,0.034175534041548,-0.0546955203221788,0.0752444937912561,0.247518971322638,2.59788169901856,2.37752685859798,1.814857374482
409,2.83556877918152,2.89545775088121,-0.0681203226924292,0.479362288182846,-0.216136635799779,0.686225687919835,2.97443269130523,2.42256280988662,1.85735363808916
410,1.35973034247032,1.36270131266612,0.032923939490459,-0.0254952038651831,0.435708103240613,0.187540297928069,2.65703553276871,2.52248439623594,2.13037734143294
411,2.59243218429207,2.58107840152832,-0.00311879878240423,0.0378740121199566,-0.205592690933676,-0.0139507393351233,2.36081331466521,2.41544999655852,1.86045220179599
412,2.48270213491696,2.70067631695305,0.234943570594632,0.281757032315385,0.360393800032265,0.0968148263927345,2.44683963062855,1.9020800456305,1.78413785559922
413,2.05511476397553,2.05900974714554,-0.0927677543836754,0.191693753522102,0.152231430273904,0.619429005436675,2.33505251174669,2.57873097475472,1.97128038827396
414,1.78399471582836,2.29711730366225,0.0799520508001039,0.159072296444185,0.141480691000785,-0.276132360836362,2.37976980154316,3.10905080984497,1.85244830587547
415,1.70042389805713,2.24687576406665,0.176417695469703,0.246540654951637,0.0643177637106318,0.145939640777751,2.88375328303112,2.67989818258499,2.2814692313357
416,3.80791468975353,2.43186934548222,0.23204830467698,0.153239331706699,0.134664605407849,0.0735473011502605,2.9303291120355,3.21602528669453,2.24199383536289
417,2.48743476157829,3.56430788046334,0.110597126193396,-0.0585207884319373,0.0261590993273426,0.196818197946375,1.98124135150498,2.85332899335376,2.0282489119596
418,2.71289699212431,2.73971405984387,0.17355626798642,0.300224314312734,0.0748683103935909,0.311336216620182,2.54947718086994,2.36495293687569,2.29660982914822
419,2.01097191533204,2.74300351907809,-0.0323141253818696,0.350171434035253,-0.160103285485961,0.190503117480208,1.71189014676605,3.05129653151663,1.72598256598614
420,2.85155348045418,2.61723389994597,-0.00696494388933059,0.302955247801667,-0.0741076167053252,0.724773762576018,2.72328725204862,1.99883417643471,2.18722402848164
421,1.83635329089805,2.11160248216963,0.180385743451518,0.424162468817156,-0.232827947417305,0.447101362924508,2.05625005081256,2.42622568317002,2.34787440540811
422,2.29176460389117,2.88204858829231,0.0201154392012287,0.081685386387953,-0.177409991234944,0.174688330829995,1.29497906918164,4.02413227817379,1.91820378688038
423,1.92977690587766,1.2654543432051,0.107355244552267,0.0689102675041369,-0.162288570814844,0.381676567045489,1.14713375254691,2.17949800001887,3.13478503378823
424,1.88942855758144,1.51485640644472,0.343906065744814,0.182197233855238,0.22722418819045,0.250603400441012,2.40707664423778,2.13791706719231,2.45215035365732
425,1.84884910826696,2.89386642442536,0.131220899584807,0.199132695864951,0.157162623370821,0.32372704713192,2.56954452996165,1.64200645594331,2.68626256536492
426,2.4695980599673,2.59391106560194,0.0830713534335961,0.43675053177775,0.148133239081013,0.469339381860827,2.28179197433134,3.25993046834683,2.05191566172953
427,1.68210480242094,2.45552275886324,-0.0112176256100993,0.260972269489911,0.0862661807569952,0.39278761356817,1.30642123883616,2.31831134696507,2.57679393355121
428,1.10895043007973,2.94359998127994,-0.0730553008909534,0.435672601082554,0.520356499728556,0.506106312801637,2.53334428846472,2.51352884548965,3.08360726418176
429,2.76206351716592,2.61855240692454,0.0467187666799265,0.209431165188123,0.145961121456696,0.543108091699231,2.60272185702032,2.17273775491397,2.49707371049004
430,2.69986421573457,2.47768680254523,0.0115685187735294,0.304420677118961,0.348171596687266,0.297130652047244,2.65480241276685,2.28154144798728,2.90019717377427
431,2.45578224493824,1.856051204055,-0.00383779081570293,0.230289993055399,-0.057073702521319,0.517822080953255,1.91994679422954,2.62847103143278,2.70121655738239
432,1.48407317507135,2.2299926527232,0.365412599992304,0.221914613832392,0.287005202573068,0.159730280876797,1.99527436970288,2.45865055206532,2.62528025386909
433,1.84081483069003,2.28871365130649,0.0467147005180676,0.292611604651088,0.415323161418263,0.347885684480007,2.50485841096443,2.29573838512155,2.07172707512437
434,2.95889127344785,2.56411242368715,-0.0547686593544608,0.119521950707029,-0.116465463073094,0.0933921289784083,2.03453227109809,2.26358076670608,2.4390750373385
435,2.68579951824022,1.88302859020229,0.133724927064973,0.212921503257508,0.144384472800929,0.330811377381755,3.09934285220423,3.04032406944348,1.98371421923729
436,2.56305177945271,2.39579501747985,0.109176973460763,0.403210881580804,0.0626724455397919,0.612554247494999,2.04293010739658,3.15519816277617,2.15977752687619
437,0.960393840892906,2.02213544448623,0.0890332983456602,0.0825294360673063,-0.11870961384838,0.375029592571585,1.70536767288119,2.53405154282881,2.05956956543985
438,1.91769199797006,2.41737745025612,-0.00731051299579137,0.166895035300331,0.184721199634128,0.220243859003223,2.49120409808539,3.30228761999194,0.888283282525148
439,1.63135106022883,2.62554691792043,0.0266746806348067,0.254293343281489,-0.107598475625785,0.231918688989626,2.94625578273725,3.13081855989793,3.21389161903129
440,1.8303912296098,2.59364387301096,0.283338194873633,0.133140585178007,0.232946649212503,0.409455749926094,2.6547781653208,3.03196792389717,2.54423380493147
441,3.2831422904182,0.779185238706423,0.256581168646925,0.1962797193004,0.420919523013434,0.00412278538358304,2.02091737662369,3.51640982036379,1.73572334537053
442,2.38814404257871,3.21814436800142,0.53830571251621,-0.0796246852092613,0.158096557369388,0.0875544451206805,2.12464417429884,2.6110906592101,2.45621435176596
443,1.80592038626005,3.3446933822613,-0.138009221676379,0.376011363595492,0.172597075887186,0.531787907160218,2.35971415857535,3.99349512979775,2.77083363920261
444,2.13355273491596,2.93978936648614,0.18385446188992,0.299008557302222,0.1900516750985,0.107698912104002,2.53839786263745,3.49846480438981,2.27373885444637
445,2.89172803279179,2.65598060179254,0.0143428881982934,0.0800097389078156,0.436901052924219,0.00512510933047513,2.65915787521114,2.55932816856962,2.26993994826938
446,2.52293827054986,1.98565089180384,-0.0939599005195853,0.306178905673772,-0.0492498781828354,0.185235328842611,2.63077088660449,3.3578408123289,1.51716903187217
447,2.63574655286447,2.82494896709337,0.180635264540746,0.190506041727232,0.244134572440275,0.439326052215699,2.45333656368267,3.04420459475979,2.28415508091546
448,1.5408603438483,3.45515282700876,0.0688367450855021,0.33453457305768,0.079975947886925,0.263301222127067,2.23599258414512,2.52716388829072,2.49835884299518
449,2.0060320469245,2.88400343066536,0.165687175160995,0.145036128101332,0.144767689963396,0.424324108456701,2.2156028987353,2.54388795239242,2.49025325265777
450,2.35043345668799,3.33936898272246,-0.0212492100698905,0.00229119844412479,-0.0400757788795899,-0.00620003125235388,3.13959678511944,2.67548817729313,2.44800107969353
451,2.08867546568821,3.67648018371634,0.192437463324278,0.231154316707243,0.19893478727981,0.54858950358655,3.07820714929604,3.21455970626098,3.27688874422757
452,2.17392391850747,3.02284685520173,0.109052196322412,0.206457960739453,0.165544522902563,-0.0327209394412768,2.38626704556489,1.74935813500835,1.60655677464185
453,1.4118757754899,2.78381845199008,0.157079147642192,0.225050426662817,-0.0709764829479478,0.341037499129232,2.95607503099217,3.48854788554157,2.10618351180736
454,1.69390392593121,2.24560407066084,0.195564908612891,0.379786559627949,0.284181733275109,0.123036871621144,2.75170878309048,1.93911192939987,2.60512589753406
455,2.25296492947138,2.02109539102628,0.0270770931359106,0.0851030447039271,0.0320022536370332,0.148888699993468,1.41354428896046,3.02812683706678,2.61039541451347
456,2.62855416317385,3.37027911810742,0.317107699766266,0.313135864139913,0.182816293175098,-0.112413616221553,2.3377847875923,3.71081547285586,2.01099545656014
457,2.77743668729294,2.0775739505138,-0.0911625026826296,0.4023400934818,0.106796450050011,0.535182576389981,2.27611458019262,2.20286875409719,2.7410768112579
458,1.86612718652231,1.789700828081,0.146217266412901,0.093363792457804,0.172142921539825,0.338855519278298,2.81972819628505,3.43765007751635,3.43196060003016
459,1.40858242169727,2.98453626958025,-0.0553241671528939,0.280398712544214,-0.0498426910358525,0.199822580836609,1.9889663921019,4.16185690249037,2.45031376677611
460,1.52175468827143,2.41009873681196,0.186903601567907,0.468016574990916,0.38439592007283,0.411050710073776,1.92813533829508,2.80269532326699,2.02238797631112
461,2.78160984707558,2.6868644956326,0.419516511485312,0.217810092185224,0.272820100287021,0.0640525732600268,1.62098921729169,1.95408880110596,2.78247532485925
462,2.25155825707158,1.82327360244235,0.117428932755887,0.0654733922521368,-0.0770360595195842,0.315991930874549,2.07130114119308,2.26480625169797,2.31689138830995
463,2.45167999611624,2.54644804351179,0.0497640395398202,0.242966481630171,0.168221411538923,0.278868420441619,2.33309527826875,2.8942880098166,1.67635308587692
464,1.0434742507858,2.0954652844958,-0.147053687021334,0.191104509581524,0.0908420262466659,-0.215411299617259,2.32859713932695,1.72335427515397,2.8018739186918
465,2.10470124169177,2.49666662158852,-0.00771986026165732,0.155433830395899,-0.00651152951384654,-0.119398868505117,2.20123469581866,1.70257300761533,1.9620395072955
466,2.12761666107684,2.54273861777731,-0.0645142878400867,0.301466917658082,0.0232257842058819,0.133806869867286,2.1268042306512,2.89830708071927,1.13750218174835
467,2.86360966229481,1.66066402432654,-0.0331509110453596,0.382475158529797,0.256216631073439,0.541026419569623,3.0248653206661,3.28512726543482,2.43924151030205
468,1.65011827671177,2.54180078206368,0.248113525894271,0.274547849623807,-0.0238972627369666,0.117764347418309,1.90965758151397,2.44364779871511,2.34475130139616
469,1.49250429854397,2.24304721082715,0.0884248314912681,0.266378888328457,0.0452838217577469,0.416451611141761,2.69561043479034,2.82090164439963,1.48204217079593
470,2.68918745178774,1.95227195993055,0.0189933308954036,0.220878149158077,0.115290337732968,0.471395385854354,2.07079069060809,1.55281360131741,2.56494586963204
471,3.10876405835077,2.51534711766411,0.0326122396647356,0.397005761159611,0.0727049326073043,0.385397480429586,3.00891040217715,2.63831965397198,2.21358505655972
472,1.89762749670176,2.47147090267866,0.242221560396101,0.401927990245768,0.0446847986089494,0.255015918462216,1.62417066556649,2.59013363051673,1.59770086769261
473,2.87892896237984,2.61796798304276,0.455683103358491,0.168086737186856,0.268663345156763,0.374027174192417,1.64543942753822,3.51905312438399,2.18165449088642
474,1.23023485600709,3.68621196872864,0.0617976578212677,0.153005287354478,-0.335368449312538,0.10988699448833,1.79675749598047,1.94770722765154,0.966863577785701
475,2.37268791436248,2.97247539422723,0.260066176961527,0.154743023030208,0.307033783293624,-0.0358354480537341,2.68539205259639,2.39041260672456,2.20748298277571
476,2.22099919499823,2.44094742580349,0.251080124438592,0.243196521907254,0.27955767212163,0.100935641882317,2.46148758919931,1.85931505818663,1.88274647044049
477,2.13504030967873,2.51742179638113,0.150046762883528,0.286080579927531,0.192627915617982,0.213471227581592,2.43305271087353,2.86838471663186,2.22680453070226
478,2.60697422629383,2.59204863723353,0.184494394206275,-0.0242439211343573,0.159682334490936,0.335528929768752,2.18457661510872,2.81261671174869,2.12367210768662
479,1.2579996531423,2.21123013183201,-0.0980308054674633,0.35424651402284,-0.230049170600537,0.3638468185017,1.33939761935403,3.11818007764144,2.08640457411514
480,2.2803336416158,3.5857066874346,0.0669439410934567,-0.0472665068290317,0.274331793956986,0.191504031379285,2.8435277874151,2.05083629352154,2.04863511247236
481,2.58303631273723,3.04109748357027,0.294624217045743,0.223666492662605,0.555292888367897,0.315684342524615,2.97009531331878,2.48532871674702,1.52936170319962
482,1.82530204404474,2.39174767424269,0.0232385757348764,0.0671493235633151,0.0625857645048132,0.343354392013123,1.87275490483077,3.44198871232732,1.7885045068595
483,2.06775406894336,1.51722870011056,0.150777240995766,0.239438587968476,0.122122163936429,0.513617892582854,2.01003449433101,2.85165286072675,1.9244514750642
484,2.64793457819505,2.74154817887133,0.218074326764276,0.185290068791352,0.250006288085569,0.262320404455119,1.41499595125745,2.99862794078883,2.97642331962173
485,1.71196688532053,3.62621638522461,0.285549572239081,0.3924518113917,0.196875359648019,0.331125323066125,3.03264411654412,2.68851329002833,1.8754502356216
486,1.97748793330597,1.22866352834475,0.358065537482189,0.285248808622528,0.37163533732805,0.283123971327924,1.83378650450895,1.40034152706922,1.93827526924249
487,2.51067801602455,3.20626745829074,0.222115557636965,0.251097171364527,0.163840495472544,0.494726416433969,2.39008864703117,2.54544126806405,2.60703701259455
488,2.13525818526564,1.53016202986034,0.15665425756526,0.271139318641039,0.469496249382431,0.162340864597201,2.74135465347446,3.06818246650358,2.36673900925936
489,2.12811486287464,2.76474254924321,0.162357589004014,0.169616783792805,0.0954190358160392,0.0931797526024018,1.22917419918456,3.14632604483261,2.70636688343994
490,2.6832138925159,1.50742259888906,0.243373441112499,-0.0203571185491342,-0.0275423492515137,0.503132958945965,2.12239453585339,3.05011527309612,2.15433037159807
491,2.27675545231938,2.3365200347069,0.0676924276196574,0.247625372734015,0.0699591053960756,0.193877527227476,2.98892911947987,3.84683785585116,1.70294763792049
492,2.41643024176169,1.81509940926451,-0.164081566608409,0.340727414177304,-0.179687039839969,0.258806934483386,1.2706376856142,3.49428333157897,2.90401733809323
493,1.80731097233477,3.25293299475443,0.0692143651382096,0.0632614513296536,0.20751152542341,-0.183682311097996,2.56856198800903,2.53952037339587,2.67974490029052
494,2.61887461994468,3.19906503955967,0.0984622203664708,0.182697362916543,0.224240519398192,0.361120991948872,2.93830233393372,2.69086686893507,2.03012436923521
495,1.37561745465281,2.2529701542515,-0.0843217945370835,0.234653980608652,-0.0231224128287646,0.476912183463548,3.02487514674373,2.10310115353187,2.59281244548832
496,2.09848158813376,2.52505842008588,0.0782796900916905,0.16772737005543,-0.00998219720373352,0.285842907523142,2.59145427938654,2.3049844553164,2.4271786296711
497,2.60263593415741,3.3922090747899,0.412000015424013,0.214289500377225,0.261687142005985,0.516657170235665,1.47271436696489,3.57291739457139,1.5701432689894
498,2.36840547171518,3.45998983147386,0.405523920567495,0.361702181711089,0.337534538229421,0.470566930993615,2.21569798571624,1.79254864785447,2.15180615292999
499,2.1852907619688,1.43271410890069,-0.00574554988853725,0.126441231035619,-0.200625647189111,0.227090445506874,3.11728947396523,2.45777390806119,2.77494282329035
500,1.93856620314804,1.62345110122225,-0.137407412081069,0.0842628118498368,-0.0991006804114496,0.219876255950301,2.96906374482782,2.68424643802767,2.00092051313867
501,2.0574277313176,2.45829473969606,0.212414282922608,-0.0217154829080251,0.543440040539475,-0.0746638219887594,2.42062509096936,2.74045922313252,1.91917869208443
502,1.95224523936556,3.35572634240103,-0.0399888375395003,0.247337024890016,0.195797022157957,0.434131894478823,2.53543795795655,3.31433928439773,1.62515270629374
503,2.42924930855178,3.39760281306667,0.0541162480683633,0.420429669851134,0.0185290450568845,0.523444862136328,2.67947591465626,2.11618974321638,1.00683234283458
504,2.46632496258716,2.09335987779923,-0.0366881086154364,0.0750340169710271,0.145287077516658,0.238770206209503,1.21404366757832,2.61282565480162,2.35321053283623
505,1.61797713472244,1.93830115684815,0.141505577932649,0.195527342983656,0.396555313895251,0.258320129283646,1.65028435919111,3.67808910476455,2.23573991317552
506,2.58674973424288,2.61611058800419,0.0843372285758356,0.177245222475565,0.0586107556058766,-0.0298862296158584,2.27793503416648,1.91840733118889,2.65889777123673
507,1.64972944356124,3.08759129769919,0.0513642736272445,0.265709809441519,0.112947171021958,0.0767047720882275,2.50051722251164,2.17452500141798,1.23499009315145
508,1.94384876967488,2.9359644322489,0.106427624233447,0.07491371075551,-0.239555232077362,-0.134266445369359,2.46626491243789,2.85361739171136,3.19868799133915
509,2.22939828286433,2.82320396088696,0.186921918661363,0.454052178072146,0.43084704745241,0.239585772112625,1.75918305988456,3.21285401833668,1.58953653462283
510,2.1622240234719,2.90799208389225,0.123395036665013,0.237044043055693,0.400141773011934,0.339595147627295,2.21886693887289,2.17507408844194,1.96565593614483
511,2.30210487832197,2.56216784345282,0.341734515880393,0.33528088880929,0.141959519741828,0.475040832825577,2.48142404122482,2.67241039272907,3.13440698540837
512,3.73506130962027,3.57331891038512,-0.0139014167063978,0.44817034151475,0.219952425927804,0.495576679639157,2.31944169552967,2.44420891208618,1.83202270465203
513,2.59946694674022,2.17623146318475,0.185038625545372,0.395315943316008,0.301849883877924,0.39165126113991,3.03216434397957,3.00657015966753,2.67029807358646
514,2.42111700839087,1.81598703832917,0.177496755173701,-0.0130974105298878,0.336930678303113,0.355260682705247,3.18339863987754,2.9498519434082,1.44183073182145
515,2.91558816945116,3.19063696046988,-0.0926435663685332,0.349866056252192,0.158468385417537,0.213735527341425,1.84878786036415,2.38822126302603,2.21924463864805
516,2.18938060227599,1.5702527326486,0.245134358327536,0.194858869171197,0.211817975696698,0.615269538033637,1.56888502592349,2.46266013362142,1.56397024564335
517,1.39990281554331,2.13072826165417,-0.0126261554828766,0.363769834835618,0.0289795547965743,0.100883192949233,0.878748804730303,2.52235112884776,1.63889046270935
518,2.4570756426046,3.31028511418318,-0.038462572331524,0.195190874434939,0.121380870669499,0.267173864243628,3.49817562502891,2.18275860521974,2.26898742134357
519,1.35808231431625,2.10102330839584,0.266720953425288,0.176262649998964,0.0570298956614124,0.126697016738888,3.2353874063849,2.77875616245859,1.94731223389742
520,2.0735463277046,3.61444337674146,-0.0641558819994596,0.111413894033803,0.17096693961932,0.108047813121875,3.30433817305988,3.18820643357123,2.02239772286625
521,2.63600350822704,2.93729086796958,0.260402815043177,0.109979345943504,0.261702753542583,0.116773827614441,2.10575557817547,2.3675677428276,2.48045643036616
522,1.62114352417825,1.41855404424108,0.181617718034609,0.1714014313278,0.21372233014867,0.146501321478402,2.14455908765985,2.70903636526817,2.14859492152935
523,2.2324710629494,2.10035167998275,0.0809217936733766,0.48961373131866,0.0245913160173222,0.340627126301569,1.61430493009264,2.97165199669036,2.27345542829017
524,2.36536545136285,1.62909122163132,0.128658679252624,0.246525517218927,0.531872838218244,0.452228140136086,1.76055280826268,1.58085336302955,1.63964047836045
525,2.07967181984147,1.99682359719977,0.213017927339191,0.366613029441274,0.193242550557545,0.266859724269835,1.96733308877384,2.61956490969267,2.88740511236534
526,2.28023430349751,2.66733481428027,-0.143169014416536,0.4708666802412,-0.0277324758830912,0.551041454186455,2.75339871091028,3.17298445892945,2.47632896857911
527,1.75030727509974,1.9636852929861,0.208509004118454,0.0905811131646152,0.304474190125816,0.0144988025620036,3.12991017087502,1.9318320818156,2.73608879761547
528,1.82479388204223,2.45636832489291,0.146253215106064,0.277969243369231,0.202307544952696,0.531165494078148,2.89477964101125,2.4259814689852,1.92453407027096
529,2.1321068484767,2.34355568873648,0.310113424262047,0.252005829930434,0.545729794238294,0.30032698012737,1.80649395757446,3.14246200110724,1.83154065305907
530,2.21666838857678,1.7345692336442,-0.0174525945850328,0.215749243758145,0.0225749958098931,0.478979971202436,2.33002576249593,3.09158979521789,2.50103390201247
531,2.12418305541758,4.20325190790696,0.295194204654411,0.14110702730786,0.368976202930272,0.148592245089966,1.93043294243337,2.31776268944739,1.96265788539895
532,2.31555146164631,2.53627951125024,0.144323469591419,0.00281083747274498,0.18126222957282,0.0546893552590124,1.9546831372345,2.31184054495542,1.70975230224381
533,1.8610542603457,2.60683037635071,0.15099093998466,0.454672864127851,0.244569136397912,0.548875916070992,2.21575389292407,2.81756269817515,2.56878127205608
534,2.80018373087421,2.5017990357296,-0.114536359448236,0.369149113753437,0.134972910412646,0.230130757674551,2.53301553592792,2.80212785675824,1.83998598210891
535,2.96427714385864,3.08462462553382,0.234899107138301,0.238967290670201,0.451046048613589,0.304182524145701,3.73493307865723,3.10303733287098,1.2017857244869
536,2.18457161263224,2.21035620948767,0.0523103484432616,0.172099442430142,0.417859343236198,0.421155606438143,2.51599932190832,3.02758902663943,1.59151125405764
537,2.94048397038597,2.01778846476314,-0.0334292262204488,0.115789236007627,-0.136048549965052,-0.238026610547067,2.24181101563856,2.67253913079592,2.2472477152503
538,2.48131272019754,3.07570464745055,-0.0503232665601829,0.107985014547507,-0.179510552761679,0.363397384476335,1.83037020396222,3.24344335023114,2.08661413317959
539,1.44283824437074,1.77648738193766,0.162995860243104,0.0514235998258649,0.360126577532804,0.373278082105884,2.91010042147379,3.46950800718208,1.83666189728959
540,2.3718404633437,2.32099311739717,0.270288998136193,0.397455044862842,0.231228557285854,0.574398422381487,2.19906523688859,2.77514815427575,2.66283295672156
541,2.14110955160364,1.59802511316159,0.301539254093028,0.282281420605749,0.233749518081439,0.373485835265716,2.57919380593105,2.34448290268847,2.57115795787545
542,1.53536443110384,2.66850049895292,0.200630477596537,0.267477747764651,0.28255442569612,0.363096151937742,1.9415607004154,1.97861818558736,1.69592657167337
543,3.03749931496265,2.62909125980191,0.187607725447167,0.432102127444188,0.135572738714112,0.415862358824275,2.57692719641266,2.5656548383687,1.41355231325383
544,2.3630451381024,2.31750485102431,-0.0612209276109299,0.113117036533736,0.209438617771266,0.0383710281077558,2.88045314712577,2.84915902072616,1.69067328935107
545,2.00829562910108,2.50517216661099,0.0751198433886321,0.316407456082374,0.238166445524714,0.557051855969509,1.74554578950934,3.41394664626424,2.67113063857731
546,3.39550747694047,1.96176405524237,0.127444322605446,0.151753399755759,-0.0636777490038843,0.214552562347427,3.13650640100704,2.99828766423704,2.30692382086186
