coach,season,games,actual_wins,expected_wins,wins_above_expectation,rate_per17,eligible
Jim Harbaugh,2013,16,12,10.51479080043072,1.4852091995692787,1.5780347745423586,TRUE
Jim Harbaugh,2014,16,8,9.416812806832462,-1.4168128068324624,-1.5053636072594911,TRUE
Jim Harbaugh,2024,17,11,9.579599393830422,1.4204006061695766,1.4204006061695766,TRUE
Jim Harbaugh,2025,17,11,9.400153543937153,1.5998464560628487,1.5998464560628487,TRUE
Jim Haslett,2000,16,10,7.585018106695955,2.4149818933040454,2.5659182616355483,TRUE
Jim Haslett,2001,16,7,8.662495465633658,-1.6624954656336595,-1.7664014322357633,TRUE
Jim Haslett,2002,16,9,9.358175644740363,-0.35817564474036345,-0.38056162253663617,TRUE
Jim Haslett,2003,16,8,8.226499395128279,-0.22649939512827777,-0.24065560732379512,TRUE
Jim Haslett,2004,16,8,6.557625720381015,1.4423742796189858,1.5325226720951723,TRUE
Jim Haslett,2005,16,3,5.878315903335003,-2.878315903335004,-3.058210647293442,TRUE
Jim Haslett,2008,12,2,3.0492348071966364,-1.0492348071966362,-1.4864159768619012,TRUE
Jim Mora,1999,16,13,9.762156666224683,3.237843333775317,3.4402085421362743,TRUE
Jim Mora,2000,16,10,10.169300919152002,-0.16930091915200507,-0.17988222659900538,TRUE
Jim Mora,2001,16,6,8.834444948409079,-2.834444948409077,-3.0115977576846444,TRUE
Jim Mora,2004,16,11,8.844492187607358,2.155507812392644,2.290227050667184,TRUE
Jim Mora,2005,16,8,9.01518912287229,-1.0151891228722918,-1.0786384430518101,TRUE
Jim Mora,2006,16,7,8.714534410329959,-1.714534410329959,-1.8216928109755814,TRUE
Jim Mora,2009,16,5,6.8994549626817205,-1.8994549626817196,-2.018170897849327,TRUE
Jim Schwartz,2009,16,2,3.5782189117488876,-1.578218911748888,-1.6768575937331935,TRUE
Jim Schwartz,2010,16,6,5.545370034139006,0.4546299658609917,0.4830443387273037,TRUE
Jim Schwartz,2011,16,10,9.171464665929049,0.8285353340709498,0.8803187924503841,TRUE
Jim Schwartz,2012,16,4,8.130235474530487,-4.130235474530486,-4.388375191688641,TRUE
Jim Schwartz,2013,16,7,9.30304397239193,-2.303043972391931,-2.446984220666427,TRUE
Jim Tomsula,2010,1,1,0.6972629655695699,0.3027370344304301,5.146529585317312,FALSE
Jim Tomsula,2015,16,5,4.587628178477443,0.4123718215225569,0.4381450603677167,TRUE
Jim Zorn,2008,16,8,8.07610652895802,-0.07610652895802017,-0.08086318701789644,TRUE
Jim Zorn,2009,16,4,6.725606796506235,-2.7256067965062343,-2.895957221287874,TRUE
Jimmy Johnson,1999,16,9,8.89615201452927,0.10384798547073038,0.11033848456265102,TRUE
Joe Gibbs,2004,16,6,7.658207289884724,-1.6582072898847222,-1.7618452455025173,TRUE
Joe Gibbs,2005,16,10,8.643754878052373,1.3562451219476266,1.4410104420693532,TRUE
Joe Gibbs,2006,16,5,6.642907971330407,-1.6429079713304073,-1.745589719538558,TRUE
Joe Gibbs,2007,16,9,7.90853231950485,1.09146768049515,1.1596844105260968,TRUE
Joe Judge,2020,16,6,5.396704400364875,0.6032955996351246,0.6410015746123199,TRUE
Joe Judge,2021,17,4,4.991631943634081,-0.9916319436340818,-0.9916319436340818,TRUE
Joe Philbin,2012,16,7,7.10421201326973,-0.10421201326972984,-0.11072526409908795,TRUE
Joe Philbin,2013,16,8,7.738128834284447,0.2618711657155519,0.2782381135727739,TRUE
Joe Philbin,2014,16,8,8.591139709458973,-0.5911397094589733,-0.6280859413001592,TRUE
Joe Philbin,2015,16,6,7.2728526273849745,-1.2728526273849754,-1.3524059165965363,TRUE
Joe Philbin,2018,4,2,2.2895465952100396,-0.28954659521003967,-1.2305730296426687,FALSE
Joe Vitt,2005,11,4,5.0592087228111104,-1.0592087228111107,-1.6369589352535345,TRUE
Joe Vitt,2012,10,5,4.979267114748165,0.020732885251834476,0.035245904928118604,TRUE
John Fox,2002,16,7,6.3570779562033355,0.6429220437966648,0.6831046715339564,TRUE
John Fox,2003,16,11,8.944742534011407,2.0552574659885945,2.1837110576128818,TRUE
John Fox,2004,16,7,7.90288005284004,-0.9028800528400385,-0.9593100561425408,TRUE
John Fox,2005,16,11,10.090343890204887,0.9096561097951116,0.9665096166573061,TRUE
John Fox,2006,16,8,9.128616993265652,-1.1286169932656525,-1.1991555553447557,TRUE
John Fox,2007,16,7,6.720450220140877,0.27954977985912466,0.2970216411003199,TRUE
John Fox,2008,16,12,9.272992840703607,2.7270071592963934,2.897445106752418,TRUE
John Fox,2009,16,8,6.797356903718693,1.202643096281306,1.2778082897988876,TRUE
John Fox,2010,16,2,5.309040523652877,-3.3090405236528757,-3.5158555563811804,TRUE
John Fox,2011,16,8,6.737168178845995,1.2628318211540033,1.3417588099761284,TRUE
John Fox,2012,16,13,10.44371844096084,2.556281559039157,2.7160491564791043,TRUE
John Fox,2013,16,13,12.250981753508905,0.7490182464910947,0.7958318868967882,TRUE
John Fox,2014,16,12,11.45414971610634,0.545850283893661,0.5799659266370147,TRUE
John Fox,2015,16,6,6.049162035881895,-0.049162035881894384,-0.05223466312451278,TRUE
John Fox,2016,16,3,6.032583689111021,-3.03258368911102,-3.222120169680459,TRUE
John Fox,2017,16,5,5.61186905938679,-0.6118690593867906,-0.650110875598465,TRUE
John Harbaugh,2008,16,11,8.185087591444347,2.8149124085556516,2.9908444340903797,TRUE
John Harbaugh,2009,16,9,10.381572563265356,-1.381572563265357,-1.467920848469442,TRUE
John Harbaugh,2010,16,12,10.256522848863796,1.743477151136204,1.8524444730822167,TRUE
John Harbaugh,2011,16,12,11.01606889751022,0.9839311024897787,1.0454267963953898,TRUE
John Harbaugh,2012,16,10,9.078110896051808,0.9218891039481925,0.9795071729449545,TRUE
John Harbaugh,2013,16,8,7.872925097184564,0.12707490281543565,0.13501708424140038,TRUE
John Harbaugh,2014,16,10,9.905275071600444,0.09472492839955537,0.10064523642452758,TRUE
John Harbaugh,2015,16,5,7.128916024861418,-2.1289160248614163,-2.261973276415255,TRUE
John Harbaugh,2016,16,8,8.357324646107159,-0.3573246461071584,-0.3796574364888558,TRUE
John Harbaugh,2017,16,9,9.127847827578975,-0.1278478275789744,-0.13583831680266029,TRUE
John Harbaugh,2018,16,10,9.368039736846647,0.631960263153354,0.6714577796004386,TRUE
John Harbaugh,2019,16,14,10.555071693509976,3.444928306490024,3.6602363256456507,TRUE
John Harbaugh,2020,16,11,11.311637806075947,-0.3116378060759497,-0.3311151689556966,TRUE
John Harbaugh,2021,17,8,9.42016960002202,-1.4201696000220205,-1.4201696000220205,TRUE
John Harbaugh,2022,17,10,9.860585754039557,0.13941424596044327,0.13941424596044327,TRUE
John Harbaugh,2023,17,13,10.552770712020024,2.447229287979976,2.447229287979976,TRUE
John Harbaugh,2024,17,12,11.624401596559055,0.37559840344094675,0.37559840344094675,TRUE
John Harbaugh,2025,17,8,10.653855947700137,-2.6538559477001384,-2.653855947700138,TRUE
Jon Gruden,1999,16,8,8.056482833841624,-0.05648283384162378,-0.06001301095672527,TRUE
Jon Gruden,2000,16,12,10.114053649526499,1.8859463504735,2.0038179973780936,TRUE
Jon Gruden,2001,16,10,10.536148953576298,-0.5361489535762993,-0.569658263174818,TRUE
Jon Gruden,2002,16,12,10.305874368864227,1.6941256311357717,1.8000084830817575,TRUE
Jon Gruden,2003,16,7,10.183726854578632,-3.183726854578633,-3.382709782989797,TRUE
Jon Gruden,2004,16,5,7.730992616837644,-2.730992616837643,-2.9016796553899953,TRUE
Jon Gruden,2005,16,11,8.944816540712226,2.0551834592877722,2.183632425493258,TRUE
Jon Gruden,2006,16,4,5.611746034542486,-1.6117460345424854,-1.7124801617013907,TRUE
Jon Gruden,2007,16,9,8.175410538924236,0.8245894610757618,0.8761263023929969,TRUE
Jon Gruden,2008,16,9,9.34086023274218,-0.34086023274218247,-0.36216399728856885,TRUE
Jon Gruden,2018,16,4,5.103632532676534,-1.1036325326765328,-1.172609565968816,TRUE
Jon Gruden,2019,16,7,6.517257568592557,0.48274243140744366,0.5129138333704089,TRUE
Jon Gruden,2020,16,8,7.470773875158153,0.5292261248418456,0.5623027576444609,TRUE
Jon Gruden,2021,5,3,2.421306367363267,0.5786936326367333,1.9675583509648933,FALSE
Jonathan Gannon,2023,17,4,4.542384576501005,-0.5423845765010052,-0.5423845765010054,TRUE
Jonathan Gannon,2024,17,8,7.987461932153407,0.01253806784659206,0.01253806784659206,TRUE
Jonathan Gannon,2025,17,3,6.521563635285935,-3.521563635285935,-3.521563635285935,TRUE
Josh McDaniels,2009,16,8,7.634560318876545,0.3654396811234546,0.3882796611936705,TRUE
Josh McDaniels,2010,12,3,4.901433869970351,-1.9014338699703492,-2.6936979824579947,TRUE
Josh McDaniels,2022,17,6,8.417350977211573,-2.4173509772115724,-2.4173509772115724,TRUE
Josh McDaniels,2023,8,3,3.5298423699560044,-0.5298423699560046,-1.1259150361565098,TRUE
Kellen Moore,2025,17,6,6.233260537294564,-0.2332605372945632,-0.2332605372945632,TRUE
Ken Whisenhunt,2007,16,8,7.7266224278028615,0.27337757219713976,0.290463670459461,TRUE
Ken Whisenhunt,2008,16,9,8.62622897203542,0.37377102796458017,0.39713171721236645,TRUE
Ken Whisenhunt,2009,16,10,9.614661103803263,0.3853388961967378,0.4094225772090339,TRUE
Ken Whisenhunt,2010,16,5,6.273087569172402,-1.2730875691724024,-1.3526555422456776,TRUE
Ken Whisenhunt,2011,16,8,6.73679324212428,1.2632067578757193,1.3421571802429517,TRUE
Ken Whisenhunt,2012,16,5,5.432611461116965,-0.432611461116963,-0.4596496774367732,TRUE
Ken Whisenhunt,2014,16,2,5.580140298413861,-3.5801402984138617,-3.803899067064728,TRUE
Ken Whisenhunt,2015,16,3,6.2738657621200655,-3.273865762120066,-3.47848237225257,TRUE
Kevin O'Connell,2022,17,13,9.737903272109062,3.2620967278909374,3.2620967278909374,TRUE
Kevin O'Connell,2023,17,7,8.034005173340606,-1.0340051733406066,-1.0340051733406066,TRUE
Kevin O'Connell,2024,17,14,9.708830478259536,4.2911695217404615,4.2911695217404615,TRUE
Kevin O'Connell,2025,17,9,7.855168748575418,1.1448312514245833,1.1448312514245833,TRUE
Kevin Stefanski,2020,16,11,9.199472115128817,1.8005278848711834,1.9130608776756324,TRUE
Kevin Stefanski,2021,17,8,9.336691668136021,-1.3366916681360221,-1.3366916681360221,TRUE
Kevin Stefanski,2022,17,7,8.25615203941828,-1.2561520394182824,-1.2561520394182824,TRUE
Kevin Stefanski,2023,17,11,8.636614891607467,2.363385108392533,2.363385108392533,TRUE
Kevin Stefanski,2024,17,3,6.397491820116329,-3.397491820116328,-3.397491820116328,TRUE
Kevin Stefanski,2025,17,5,5.563624650166983,-0.563624650166983,-0.563624650166983,TRUE
Kliff Kingsbury,2019,16,5.5,5.154259420727248,0.3457405792727518,0.3673493654772988,TRUE
Kliff Kingsbury,2020,16,8,8.993160024010244,-0.993160024010245,-1.0552325255108852,TRUE
Kliff Kingsbury,2021,17,11,10.209466031918705,0.7905339680812954,0.7905339680812954,TRUE
Kliff Kingsbury,2022,17,4,6.342141466283284,-2.342141466283283,-2.342141466283283,TRUE
Kyle Shanahan,2017,16,6,5.855629005061245,0.14437099493875416,0.15339418212242628,TRUE
Kyle Shanahan,2018,16,4,6.152119525428609,-2.152119525428609,-2.286626995767897,TRUE
Kyle Shanahan,2019,16,13,10.066088610545838,2.933911389454163,3.117280851295048,TRUE
Kyle Shanahan,2020,16,6,8.09582327468806,-2.0958232746880587,-2.2268122293560624,TRUE
Kyle Shanahan,2021,17,10,10.495524638922063,-0.495524638922065,-0.495524638922065,TRUE
Kyle Shanahan,2022,17,13,11.554696862666882,1.445303137333117,1.445303137333117,TRUE
Kyle Shanahan,2023,17,12,12.668437439584299,-0.6684374395843011,-0.6684374395843011,TRUE
Kyle Shanahan,2024,17,6,9.899850185854897,-3.899850185854896,-3.899850185854896,TRUE
Kyle Shanahan,2025,17,12,9.455751107670086,2.5442488923299136,2.5442488923299136,TRUE
Lane Kiffin,2007,16,4,5.5622952788302795,-1.5622952788302804,-1.659938733757173,TRUE
Lane Kiffin,2008,4,1,1.2028323976720534,-0.2028323976720534,-0.862037690106227,FALSE
Leslie Frazier,2010,6,3,2.357067786573799,0.6429322134262012,1.821641271374237,FALSE
Leslie Frazier,2011,16,3,6.133807957018231,-3.1338079570182296,-3.3296709543318688,TRUE
Leslie Frazier,2012,16,10,7.413267904545284,2.5867320954547157,2.7484028514206353,TRUE
Leslie Frazier,2013,16,5.5,5.913463436241004,-0.4134634362410031,-0.43930490100606584,TRUE
Liam Coen,2025,17,13,9.151283166247417,3.8487168337525826,3.8487168337525826,TRUE
Lovie Smith,2004,16,5,5.653903941927652,-0.6539039419276507,-0.6947729382981288,TRUE
Lovie Smith,2005,16,11,8.04829403426235,2.9517059657376503,3.1361875885962536,TRUE
Lovie Smith,2006,16,13,11.163755623854325,1.836244376145676,1.9510096496547806,TRUE
Lovie Smith,2007,16,7,7.613675662100356,-0.6136756621003564,-0.6520303909816286,TRUE
Lovie Smith,2008,16,9,8.537380512213437,0.4626194877865616,0.4915332057732217,TRUE
Lovie Smith,2009,16,7,7.53788009994477,-0.5378800999447696,-0.5714976061913177,TRUE
Lovie Smith,2010,16,11,7.898613880171372,3.1013861198286263,3.2952227523179154,TRUE
Lovie Smith,2011,16,8,7.488004652140124,0.5119953478598779,0.5439950571011203,TRUE
Lovie Smith,2012,16,10,9.578936691605389,0.4210633083946099,0.447379765169273,TRUE
Lovie Smith,2014,16,2,5.543121235980591,-3.543121235980592,-3.764566313229379,TRUE
Lovie Smith,2015,16,6,6.7366815023197635,-0.7366815023197641,-0.7827240962147494,TRUE
Lovie Smith,2022,17,3.5,4.710727988070663,-1.210727988070663,-1.210727988070663,TRUE
Marc Trestman,2013,16,8,8.173242966035424,-0.17324296603542577,-0.1840706514126399,TRUE
Marc Trestman,2014,16,5,6.531120838419554,-1.5311208384195525,-1.6268158908207746,TRUE
Marty Mornhinweg,2001,16,2,5.168667839764252,-3.1686678397642507,-3.3667095797495166,TRUE
Marty Mornhinweg,2002,16,3,5.159700973599767,-2.159700973599766,-2.2946822844497516,TRUE
Marty Schottenheimer,2001,16,8,6.148364826585098,1.851635173414902,1.9673623717533333,TRUE
Marty Schottenheimer,2002,16,8,7.467270460644204,0.5327295393557973,0.5660251355655346,TRUE
Marty Schottenheimer,2003,16,4,5.971572366364761,-1.9715723663647602,-2.0947956392625575,TRUE
Marty Schottenheimer,2004,16,12,7.475481660432141,4.524518339567859,4.80730073579085,TRUE
Marty Schottenheimer,2005,16,9,9.423667143624671,-0.42366714362467106,-0.450146340101213,TRUE
Marty Schottenheimer,2006,16,14,11.32453111768351,2.675468882316491,2.842685687461272,TRUE
Marvin Lewis,2003,16,8,6.776393341545699,1.2236066584543024,1.3000820746076962,TRUE
Marvin Lewis,2004,16,8,6.999251445193524,1.000748554806477,1.0632953394818818,TRUE
Marvin Lewis,2005,16,11,9.814192463095663,1.1858075369043377,1.2599205079608589,TRUE
Marvin Lewis,2006,16,8,9.12006730948298,-1.1200673094829825,-1.190071516325669,TRUE
Marvin Lewis,2007,16,7,8.483464049759084,-1.4834640497590832,-1.5761805528690258,TRUE
Marvin Lewis,2008,16,4.5,4.817612695434823,-0.3176126954348243,-0.3374634888995008,TRUE
Marvin Lewis,2009,16,10,8.14133262252415,1.858667377475849,1.9748340885680897,TRUE
Marvin Lewis,2010,16,4,6.348348378705041,-2.348348378705042,-2.495120152374107,TRUE
Marvin Lewis,2011,16,9,7.762227801002759,1.237772198997241,1.3151329614345686,TRUE
Marvin Lewis,2012,16,10,8.383124259958898,1.616875740041102,1.717930473793671,TRUE
Marvin Lewis,2013,16,11,9.460135443655366,1.5398645563446334,1.636106091116173,TRUE
Marvin Lewis,2014,16,10.5,8.638298202758829,1.86170179724117,1.9780581595687432,TRUE
Marvin Lewis,2015,16,12,9.999193892067316,2.0008061079326835,2.125856489678476,TRUE
Marvin Lewis,2016,16,6.5,8.394193420293266,-1.8941934202932682,-2.0125805090615976,TRUE
Marvin Lewis,2017,16,7,7.566447147369109,-0.5664471473691104,-0.6018500940796798,TRUE
Marvin Lewis,2018,16,6,6.424441237888292,-0.42444123788829324,-0.45096881525631155,TRUE
Matt Eberflus,2022,17,3,5.534797757129539,-2.5347977571295393,-2.5347977571295397,TRUE
Matt Eberflus,2023,17,7,6.694918269197126,0.30508173080287304,0.30508173080287304,TRUE
Matt Eberflus,2024,17,5,7.0701611232897985,-2.070161123289796,-2.070161123289796,TRUE
Matt LaFleur,2019,16,13,9.86257093457165,3.137429065428349,3.333518382017621,TRUE
Matt LaFleur,2020,16,13,10.520071198749179,2.479928801250821,2.6349243513289973,TRUE
Matt LaFleur,2021,17,13,10.627497500330342,2.372502499669658,2.3725024996696575,TRUE
Matt LaFleur,2022,17,8,9.81570279787588,-1.8157027978758808,-1.8157027978758808,TRUE
Matt LaFleur,2023,17,9,8.065365734114339,0.9346342658856617,0.9346342658856617,TRUE
Matt LaFleur,2024,17,11,10.009537397753379,0.99046260224662,0.9904626022466199,TRUE
Matt LaFleur,2025,17,9.5,10.64313949874715,-1.1431394987471486,-1.1431394987471486,TRUE
Matt Nagy,2018,16,12,9.642752455348006,2.3572475446519943,2.504575516192744,TRUE
Matt Nagy,2019,16,8,8.81849350874209,-0.8184935087420899,-0.8696493530384706,TRUE
Matt Nagy,2020,16,8,6.786872514395581,1.2131274856044185,1.2889479534546946,TRUE
Matt Nagy,2021,17,6,5.971670049510388,0.02832995048961251,0.02832995048961251,TRUE
Matt Patricia,2018,16,6,6.527911541575331,-0.5279115415753304,-0.5609060129237885,TRUE
Matt Patricia,2019,16,3.5,5.882200890248247,-2.3822008902482477,-2.5310884458887632,TRUE
Matt Patricia,2020,11,4,5.029594612403173,-1.0295946124031723,-1.5911916737139935,TRUE
Matt Rhule,2020,16,5,6.0902324373546195,-1.090232437354619,-1.1583719646892827,TRUE
Matt Rhule,2021,17,5,7.246919319766327,-2.246919319766329,-2.246919319766329,TRUE
Matt Rhule,2022,5,1,2.367025613216804,-1.3670256132168035,-4.647887084937132,FALSE
Mel Tucker,2011,5,2,1.7278444455736066,0.2721555544263933,0.9253288850497371,FALSE
Mike Ditka,1999,16,3,5.839941652314472,-2.8399416523144714,-3.017438005584126,TRUE
Mike Holmgren,1999,16,9,9.310746165620994,-0.3107461656209929,-0.3301678009723049,TRUE
Mike Holmgren,2000,16,6,6.53702087279037,-0.5370208727903687,-0.5705846773397667,TRUE
Mike Holmgren,2001,16,9,7.3260440411937084,1.6739559588062918,1.778578206231685,TRUE
Mike Holmgren,2002,16,7,6.373405354070036,0.6265946459299637,0.6657568113005865,TRUE
Mike Holmgren,2003,16,10,9.753472483681872,0.24652751631812841,0.2619354860880114,TRUE
Mike Holmgren,2004,16,9,10.096241671945268,-1.0962416719452674,-1.1647567764418467,TRUE
Mike Holmgren,2005,16,13,10.158644665383987,2.8413553346160105,3.0189400430295112,TRUE
Mike Holmgren,2006,16,9,9.39178358854273,-0.39178358854272965,-0.41627006282665024,TRUE
Mike Holmgren,2007,16,10,10.13297555333632,-0.13297555333632405,-0.1412865254198443,TRUE
Mike Holmgren,2008,16,4,6.130724837029721,-2.13072483702972,-2.2638951393440774,TRUE
Mike Macdonald,2024,17,10,8.487291386324971,1.5127086136750274,1.5127086136750274,TRUE
Mike Macdonald,2025,17,14,10.777763437013634,3.2222365629863656,3.2222365629863656,TRUE
Mike Martz,2000,16,10,11.981092984268136,-1.981092984268137,-2.1049112957848957,TRUE
Mike Martz,2001,16,14,12.583955312596945,1.4160446874030534,1.5045474803657444,TRUE
Mike Martz,2002,16,7,9.696087965872591,-2.6960879658725916,-2.8645934637396286,TRUE
Mike Martz,2003,16,12,10.819226036731381,1.1807739632686176,1.2545723359729062,TRUE
Mike Martz,2004,16,8,8.650765539090887,-0.6507655390908887,-0.6914383852840693,TRUE
Mike Martz,2005,5,2,2.91725242073253,-0.91725242073253,-3.118658230490602,FALSE
Mike McCarthy,2006,16,8,6.475376296045569,1.5246237039544304,1.6199126854515822,TRUE
Mike McCarthy,2007,16,13,9.053644569978365,3.946355430021632,4.193002644397984,TRUE
Mike McCarthy,2008,16,6,8.614343876279351,-2.614343876279353,-2.7777403685468123,TRUE
Mike McCarthy,2009,16,11,10.464526184439903,0.535473815560097,0.5689409290326031,TRUE
Mike McCarthy,2010,16,10,9.851177356273274,0.14882264372672438,0.15812405895964465,TRUE
Mike McCarthy,2011,16,15,11.974569773949788,3.0254302260502106,3.214519615178349,TRUE
Mike McCarthy,2012,16,11,10.708479132910778,0.2915208670892193,0.3097409212822955,TRUE
Mike McCarthy,2013,16,8.5,9.218893835420891,-0.7188938354208912,-0.7638247001346969,TRUE
Mike McCarthy,2014,16,12,10.499428923162935,1.5005710768370684,1.5943567691393852,TRUE
Mike McCarthy,2015,16,10,10.406124620595376,-0.4061246205953767,-0.43150740938258775,TRUE
Mike McCarthy,2016,16,10,9.662277211651734,0.33772278834826763,0.3588304626200344,TRUE
Mike McCarthy,2017,16,7,7.1917014320537795,-0.19170143205378076,-0.20368277155714207,TRUE
Mike McCarthy,2018,12,4.5,6.842202799650399,-2.3422027996503987,-3.318120632838065,TRUE
Mike McCarthy,2020,16,6,7.131704074218725,-1.131704074218724,-1.2024355788573944,TRUE
Mike McCarthy,2021,17,12,10.822428510026802,1.1775714899731995,1.1775714899731995,TRUE
Mike McCarthy,2022,17,12,10.534480557633596,1.4655194423664033,1.4655194423664033,TRUE
Mike McCarthy,2023,17,12,11.458828613583083,0.5411713864169184,0.5411713864169185,TRUE
Mike McCarthy,2024,17,7,6.702271376631059,0.29772862336893957,0.29772862336893957,TRUE
Mike McCoy,2013,16,9,8.023068587612148,0.9769314123878529,1.0379896256620937,TRUE
Mike McCoy,2014,16,9,7.9827527081668785,1.0172472918331215,1.0808252475726916,TRUE
Mike McCoy,2015,16,4,6.738952075145686,-2.738952075145687,-2.9101365798422925,TRUE
Mike McCoy,2016,16,5,7.784413446241777,-2.784413446241776,-2.958439286631887,TRUE
Mike McDaniel,2022,17,9,9.08507254606129,-0.08507254606129089,-0.08507254606129089,TRUE
Mike McDaniel,2023,17,11,10.867757557283651,0.1322424427163471,0.1322424427163471,TRUE
Mike McDaniel,2024,17,8,8.96129082154758,-0.9612908215475813,-0.9612908215475813,TRUE
Mike McDaniel,2025,17,7,6.879551156850157,0.12044884314984383,0.12044884314984383,TRUE
Mike Mularkey,2004,16,9,8.538993188719953,0.4610068112800455,0.4898197369850483,TRUE
Mike Mularkey,2005,16,5,6.818405682346134,-1.8184056823461334,-1.9320560374927667,TRUE
Mike Mularkey,2012,16,2,4.812941988070646,-2.8129419880706465,-2.988750862325062,TRUE
Mike Mularkey,2016,16,9,7.912451703939151,1.087548296060847,1.1555200645646497,TRUE
Mike Mularkey,2017,16,9,8.97599606225154,0.024003937748461435,0.025504183857740274,TRUE
Mike Munchak,2011,16,9,8.533906235459396,0.46609376454060425,0.495224624824392,TRUE
Mike Munchak,2012,16,6,6.037631215881848,-0.037631215881848035,-0.03998316687446354,TRUE
Mike Munchak,2013,16,7,7.473434055440057,-0.4734340554400569,-0.5030236839050605,TRUE
Mike Nolan,2005,16,4,3.669847157541457,0.33015284245854326,0.3507873951122022,TRUE
Mike Nolan,2006,16,7,5.336281315978316,1.6637186840216844,1.7677011017730397,TRUE
Mike Nolan,2007,16,5,5.166607919024637,-0.16660791902463656,-0.17702091396367636,TRUE
Mike Nolan,2008,7,2,2.646416408370851,-0.6464164083708508,-1.569868420329209,FALSE
Mike Pettine,2014,16,7,7.419490019397484,-0.419490019397484,-0.44570814560982674,TRUE
Mike Pettine,2015,16,3,5.450041075338881,-2.4500410753388806,-2.6031686425475606,TRUE
Mike Riley,1999,16,8,6.227383281450676,1.772616718549326,1.8834052634586589,TRUE
Mike Riley,2000,16,1,4.976617438967793,-3.9766174389677915,-4.225156028903278,TRUE
Mike Riley,2001,16,5,8.199106483329215,-3.1991064833292153,-3.3990506385372914,TRUE
Mike Shanahan,1999,16,6,7.690354173862495,-1.6903541738624952,-1.7960013097289012,TRUE
Mike Shanahan,2000,16,11,10.276386629982825,0.7236133700171709,0.768839205643244,TRUE
Mike Shanahan,2001,16,8,10.150640974880226,-2.1506409748802264,-2.2850560358102405,TRUE
Mike Shanahan,2002,16,9,9.77514773045704,-0.7751477304570389,-0.8235944636106038,TRUE
Mike Shanahan,2003,16,10,9.40663260443835,0.5933673955616503,0.6304528577842534,TRUE
Mike Shanahan,2004,16,10,10.878922930770946,-0.8789229307709461,-0.9338556139441302,TRUE
Mike Shanahan,2005,16,13,9.760974440153229,3.239025559846771,3.4414646573371943,TRUE
Mike Shanahan,2006,16,9,9.687933937112666,-0.6879339371126669,-0.7309298081822087,TRUE
Mike Shanahan,2007,16,7,8.01411344665425,-1.0141134466542487,-1.0774955370701393,TRUE
Mike Shanahan,2008,16,8,8.646136448560844,-0.6461364485608427,-0.6865199765958954,TRUE
Mike Shanahan,2010,16,6,6.032152527261379,-0.032152527261379404,-0.03416206021521562,TRUE
Mike Shanahan,2011,16,5,6.5865771405532705,-1.5865771405532691,-1.6857382118378486,TRUE
Mike Shanahan,2012,16,10,7.483585361167494,2.516414638832505,2.6736905537595366,TRUE
Mike Shanahan,2013,16,3,6.606875849267135,-3.606875849267134,-3.83230558984633,TRUE
Mike Sherman,2000,16,9,7.513884242472812,1.4861157575271884,1.5789979923726376,TRUE
Mike Sherman,2001,16,12,10.476054703166373,1.523945296833627,1.6191918778857286,TRUE
Mike Sherman,2002,16,12,10.178870776983642,1.821129223016357,1.9349497994548792,TRUE
Mike Sherman,2003,16,10,9.842775843638448,0.15722415636155374,0.16705066613415084,TRUE
Mike Sherman,2004,16,10,8.873793887522558,1.1262061124774416,1.1965939945072817,TRUE
Mike Sherman,2005,16,4,6.908530251994554,-2.908530251994555,-3.0903133927442146,TRUE
Mike Singletary,2008,9,5,3.9271291884239234,1.0728708115760766,2.0265337551992557,TRUE
Mike Singletary,2009,16,8,7.949964154687373,0.050035845312627614,0.05316308564466684,TRUE
Mike Singletary,2010,15,5,7.6168465075052705,-2.6168465075052683,-2.9657593751726377,TRUE
Mike Smith,2008,16,11,7.6079831753072,3.392016824692801,3.6040178762361013,TRUE
Mike Smith,2009,16,9,7.956015774391123,1.043984225608877,1.1092332397094318,TRUE
Mike Smith,2010,16,13,10.128532708372562,2.871467291627437,3.050933997354152,TRUE
Mike Smith,2011,16,10,9.249314141649613,0.750685858350387,0.7976037244972862,TRUE
Mike Smith,2012,16,13,9.636848009168014,3.3631519908319847,3.573348990258984,TRUE
Mike Smith,2013,16,4,7.027575467624912,-3.0275754676249114,-3.2167989343514685,TRUE
Mike Smith,2014,16,6,7.403425925636231,-1.4034259256362298,-1.4911400459884943,TRUE
Mike Tice,2001,1,0,0.1964179698641444,-0.1964179698641444,-3.3391054876904547,FALSE
Mike Tice,2002,16,6,6.78426343260991,-0.7842634326099105,-0.8332798971480299,TRUE
Mike Tice,2003,16,9,9.627267804903818,-0.6272678049038193,-0.666472042710308,TRUE
Mike Tice,2004,16,8,10.026221301099838,-2.0262213010998402,-2.15286013241858,TRUE
Mike Tice,2005,16,9,7.642867567284761,1.3571324327152388,1.4419532097599412,TRUE
Mike Tomlin,2007,16,10,11.147270065688593,-1.1472700656885944,-1.2189744447941315,TRUE
Mike Tomlin,2008,16,12,9.721661117180174,2.278338882819826,2.420735062996065,TRUE
Mike Tomlin,2009,16,9,10.836306977419758,-1.836306977419759,-1.9510761635084939,TRUE
Mike Tomlin,2010,16,12,10.043019980427346,1.9569800195726554,2.0792912707959466,TRUE
Mike Tomlin,2011,16,12,10.635059583338977,1.3649404166610197,1.4502491927023335,TRUE
