cs,off_play_caller,season,n_plays,H_situ,H_lg,H_vs_lg,guess,guess_lg,guess_xs,H_seq,seq_lift,lean,lean_abs,epa_play,epa_next,qb_cpoe,qb_epa,n_db,primary_qb,n_primary
Ken Dorsey__2022,Ken Dorsey,2022,927,0.843031227335908,0.870728030401467,-0.0276968030655599,0.671648834676399,0.634734381125178,3.69144535512213,0.809251996128933,0.0183308140650407,0.0507671926592545,0.370644723970399,0.130899100879006,0.0974286643853605,2.18979712010803,0.158411108723527,578,J.Allen,578
Ken Dorsey__2023,Ken Dorsey,2023,483,0.840541281027087,0.859167276267562,-0.0186259952404751,0.664768703611817,0.64185525862923,2.2913444982587,0.797842495008103,0.0170913474228969,0.0364180200619481,0.365240319468096,0.0974286643853605,-0.194743086593442,7.54006906029056,0.153192304048073,298,J.Allen,298
Ken Dorsey__2024,Ken Dorsey,2024,466,0.827479985268181,0.832121931137595,-0.0046419458694138,0.662942764899716,0.65696964535914,0.597311954057567,0.776360092552706,0.0139690616419029,0.0178064353796033,0.360320319849278,-0.194743086593442,,-7.06099607492153,-0.237794574450827,281,J.Winston,235
Ken Whisenhunt__2015,Ken Whisenhunt,2015,348,0.847304272952124,0.852075818854259,-0.00477154590213569,0.653553869528269,0.64779705710742,0.575681242084858,0.805890837064428,0.00794777262377333,0.0211322741347483,0.36008086821985,-0.176157850120443,-0.00115469552133419,1.57006519739745,-0.234408188145812,204,M.Mariota,143
Ken Whisenhunt__2016,Ken Whisenhunt,2016,905,0.823226666675138,0.844731163852403,-0.0215044971772653,0.676449002208054,0.652095569959689,2.43534322483646,0.769732852411301,0.0192783783230746,0.00752345771420725,0.364970279102167,-0.00115469552133419,0.092200765732573,0.445577395193788,0.0840534576591731,560,P.Rivers,559
Ken Whisenhunt__2017,Ken Whisenhunt,2017,799,0.825717762066563,0.846561104482752,-0.0208433424161892,0.665335668646731,0.650650084743903,1.46855839028283,0.779446238888985,0.0147771348239248,0.00790722866790902,0.36107145413029,0.092200765732573,0.0903933158518485,0.689532468675085,0.203407959767099,503,P.Rivers,503
Ken Whisenhunt__2018,Ken Whisenhunt,2018,742,0.838612867628256,0.852923312451405,-0.0143104448231487,0.659211858664676,0.6479098741405,1.13019845241759,0.789161236886109,0.015859014838516,0.0117483316867982,0.372637029797482,0.0903933158518485,-0.0175227263619785,2.41847964667917,0.202114283412413,441,P.Rivers,440
Ken Whisenhunt__2019,Ken Whisenhunt,2019,422,0.818421240863181,0.836392178378331,-0.0179709375151503,0.676841667802554,0.65980111090876,1.70405568937934,0.768312847157863,0.0198560628063602,0.00154783516698537,0.342066651695713,-0.0175227263619785,,3.49589547840878,0.116725782580626,274,P.Rivers,274
Ken Zampese__2016,Ken Zampese,2016,855,0.841618767737746,0.853596759585037,-0.0119779918472905,0.65496996330873,0.646604767469863,0.83651958388673,0.797213629703887,0.013924785801255,0.0178696024749014,0.357036907517771,0.0523474313424802,-0.399317741264975,1.44009648977805,0.1077385820029,507,A.Dalton,507
Kevin O'Connell__2019,Kevin O'Connell,2019,480,0.819378613481788,0.83204851668899,-0.0126699032072027,0.681886546083115,0.656868498312673,2.50180477704427,0.774309975156506,0.0136190027108697,0.0769013164875408,0.358360223813603,-0.166399428155318,,-3.09960168573354,-0.180521584981334,258,D.Haskins,164
Kevin O'Connell__2022,Kevin O'Connell,2022,936,0.833316891341605,0.853190394998429,-0.0198735036568243,0.663688549384303,0.645820149958749,1.78683994255546,0.786775807379141,0.0173323563444511,0.0362757159253726,0.360828766440097,-0.0231155502040168,-0.0722303083977841,2.40167262571635,0.0177429569882426,608,K.Cousins,595
Kevin O'Connell__2023,Kevin O'Connell,2023,960,0.819578532093079,0.838492975650462,-0.0189144435573837,0.66836056227074,0.653864322377272,1.44962398934684,0.766342931079362,0.0197992795746973,0.0154402014877027,0.34401756102064,-0.0722303083977841,0.0301080295200921,2.80826300658562,-0.0302704674068162,602,K.Cousins,282
Kevin O'Connell__2024,Kevin O'Connell,2024,918,0.833196970434608,0.860911299259501,-0.0277143288248937,0.671326158122893,0.645240308338247,2.60858497846456,0.779923069527104,0.0262889053257281,0.0334175642506749,0.364738336591809,0.0301080295200921,-0.114360134328549,5.52848312520582,0.12004293994751,550,S.Darnold,546
Kevin O'Connell__2025,Kevin O'Connell,2025,761,0.836246773448359,0.844509741940646,-0.0082629684922868,0.662982105693104,0.649554889868642,1.34272158244625,0.789148827946114,0.0142795659672867,0.0244210713032667,0.354707613146806,-0.114360134328549,,-2.4929919654147,-0.180605208727794,435,J.McCarthy,229
Kevin Patullo__2025,Kevin Patullo,2025,903,0.851431632935098,0.843794395521425,0.00763723741367306,0.648866049418668,0.650672369537922,-0.180632011925364,0.816135713446586,0.00478957188860374,0.0292017592791703,0.387747355663565,0.0162164727631763,,2.17618603815978,0.0270031359378128,495,J.Hurts,454
Kevin Stefanski__2019,Kevin Stefanski,2019,832,0.84402880964768,0.849768065382369,-0.00573925573468914,0.664206823862565,0.649409958273535,1.47968655890305,0.802112377614769,0.0147342237730338,0.0708280302799092,0.383735094971668,0.0462446891247594,0.140470424609832,2.55483243144253,0.162643300617946,461,K.Cousins,438
Kevin Stefanski__2020,Kevin Stefanski,2020,864,0.85285862937599,0.865764012999379,-0.0129053836233892,0.656776866607715,0.639776855722623,1.70000108850911,0.81750520070273,0.0136966361742094,0.0201540984196104,0.380024955944262,0.140470424609832,0.0302639523206344,3.82519678898827,0.22929329371677,481,B.Mayfield,476
Kevin Stefanski__2021,Kevin Stefanski,2021,859,0.848416773858472,0.853790468501337,-0.00537369464286486,0.6563121059342,0.64507794888156,1.12341570526402,0.812256510224857,0.0103277944117426,0.0470393453578316,0.383993337245287,0.0302639523206344,-0.00200799515629503,-1.54732485636346,0.0107533890188724,468,B.Mayfield,411
Kevin Stefanski__2022,Kevin Stefanski,2022,941,0.845129965537312,0.849730323655772,-0.00460035811845938,0.656052416791894,0.647191167942042,0.886124884985218,0.799058226864143,0.0167607000422572,0.0838097098434896,0.385449275596109,-0.00200799515629503,-0.147982279478591,1.12884472352716,-0.0311001670156046,484,J.Brissett,326
Kevin Stefanski__2023,Kevin Stefanski,2023,959,0.835574397640702,0.846603242582928,-0.0110288449422261,0.660838692807375,0.649270593039149,1.15680997682263,0.78920881138985,0.0117090196322879,0.0282136307207713,0.379425283299994,-0.147982279478591,-0.246580490343274,-5.58688046032214,-0.179422526676802,557,J.Flacco,200
Kevin Stefanski__2024,Kevin Stefanski,2024,355,0.803454766939538,0.819419251713767,-0.0159644847742288,0.682720193746007,0.668569931454442,1.41502622915655,0.74674824796499,0.0155091772900681,0.0225697278609158,0.369230213965958,-0.246580490343274,-0.168062548472349,-4.44384249307776,-0.29409744795501,220,D.Watson,207
Kevin Stefanski__2025,Kevin Stefanski,2025,374,0.799433762386488,0.809430191446295,-0.00999642905980713,0.686207413151933,0.675261068293948,1.0946344857985,0.743358190274969,0.0133942495382626,0.0470612553112647,0.3489858930044,-0.168062548472349,,-4.88648275383796,-0.223059123741094,221,J.Flacco,134
Kliff Kingsbury__2019,Kliff Kingsbury,2019,811,0.841658130455275,0.842678548405966,-0.0010204179506913,0.657954150044452,0.651384733126648,0.656941691780466,0.804805291341863,0.00637015047752909,0.011699207053599,0.387748767586216,0.0121917035713764,0.0178074442792695,-0.18093556654258,0.0392135404700104,480,K.Murray,469
Kliff Kingsbury__2020,Kliff Kingsbury,2020,911,0.823037902136016,0.858456056046112,-0.0354181539100965,0.674430311918597,0.642030571780427,3.23997401381704,0.769210421906194,0.026875908518937,0.0200591468294156,0.363631554086959,0.0178074442792695,0.0624439290796227,1.77301885951467,0.0197127380950469,517,K.Murray,501
Kliff Kingsbury__2021,Kliff Kingsbury,2021,868,0.837249500801811,0.862769905653882,-0.0255204048520717,0.667081459784135,0.645889940345447,2.11915194386874,0.790871712947797,0.0217194581383702,0.018306877554184,0.356549641053076,0.0624439290796227,-0.0946969629771412,4.79573162605888,0.0976782457633707,521,K.Murray,432
Kliff Kingsbury__2022,Kliff Kingsbury,2022,932,0.813922821308338,0.843328868742089,-0.0294060474337506,0.683198838332569,0.65410957908501,2.90892592475597,0.754650649743739,0.0249825403715579,0.0202520202541556,0.348922678233472,-0.0946969629771412,,-1.50975021054444,-0.106339427846141,567,K.Murray,337
Kliff Kingsbury__2024,Kliff Kingsbury,2024,1007,0.817525834419065,0.8493805622442,-0.0318547278251343,0.687602067086274,0.650240957850799,3.7361109235475,0.771728241011309,0.0212077306745756,0.00405266972734056,0.36046120722694,0.107067631267036,-0.0151496913738193,3.04808142088756,0.134443086697927,544,J.Daniels,522
Kliff Kingsbury__2025,Kliff Kingsbury,2025,751,0.836430497983322,0.86168037556149,-0.0252498775781684,0.670499430093636,0.642473362589422,2.80260675042136,0.785686057098025,0.0230884508981675,0.0208126508622133,0.370144585665866,-0.0151496913738193,,0.0587602923898137,-0.02848809662032,392,M.Mariota,187
Klint Kubiak__2021,Klint Kubiak,2021,941,0.834306794950962,0.842127887465129,-0.00782109251416707,0.660591535718533,0.652493475082991,0.809806063554153,0.78746655579381,0.0150111502222129,0.0339947644142111,0.369838070928037,0.0645653652409341,-0.157926772796238,2.43648677361737,0.163457818620816,551,K.Cousins,538
Klint Kubiak__2022,Klint Kubiak,2022,396,0.851183687336905,0.846671826953652,0.00451186038325313,0.6497312176727,0.645512205276416,0.421901239628342,0.810988548414881,0.00492342884501273,0.0554803686235288,0.379429114775525,-0.157926772796238,,2.70502539144622,-0.270294664906218,218,R.Wilson,182
Klint Kubiak__2024,Klint Kubiak,2024,801,0.847733565433836,0.844702122196106,0.00303144323772953,0.661025581450617,0.648969458892841,1.20561225577756,0.812670991360495,0.0059252905407341,0.067115385834123,0.376078219961063,-0.0245450380651821,0.0439476877351296,-1.38266538174785,0.0149795775195755,439,D.Carr,265
Klint Kubiak__2025,Klint Kubiak,2025,869,0.85744835152439,0.857422829509366,2.55220150235935e-05,0.659922786031542,0.642895277173216,1.70275088583258,0.82159482200047,0.0102172364261656,0.0652133959106526,0.393417682125736,0.0439476877351296,,5.45640615090518,0.131605410991846,477,S.Darnold,476
Kyle Shanahan__2015,Kyle Shanahan,2015,959,0.842607040882924,0.852206470847349,-0.00959942996442531,0.663896995709918,0.645771803908017,1.81251918019013,0.802764611331011,0.0125904838665707,0.0064497808377114,0.360157545698696,-0.00624022152861734,0.222589561067431,-0.266268665474684,0.113852036348655,578,M.Ryan,578
Kyle Shanahan__2016,Kyle Shanahan,2016,841,0.853851334662743,0.863880708556865,-0.0100293738941226,0.650642805110584,0.640506043823734,1.01367612868501,0.815915737720212,0.0105049366104352,0.0466988080233229,0.386902288869289,0.222589561067431,-0.0750483375320021,7.89369557410905,0.329149299272398,528,M.Ryan,528
Kyle Shanahan__2017,Kyle Shanahan,2017,857,0.83228041630908,0.838809259867622,-0.00652884355854133,0.665808876750532,0.655415531239605,1.03933455109263,0.791107051045133,0.013163849777676,0.0234736197105367,0.358959074015865,-0.0750483375320021,-0.104193447096179,-2.9279035885784,-0.036305952252436,503,B.Hoyer,191
Kyle Shanahan__2018,Kyle Shanahan,2018,756,0.845281452413021,0.850304623028341,-0.00502317061531954,0.662706777741791,0.647902983513636,1.48037942281558,0.809163908602901,0.00825631175507036,0.0253808960003197,0.375767254916133,-0.104193447096179,0.0739484327658071,-4.47000632189331,-0.0191254084943479,428,N.Mullens,201
Kyle Shanahan__2019,Kyle Shanahan,2019,933,0.855175272914914,0.860675758693209,-0.00550048577829543,0.654823482166735,0.641457834213109,1.33656479536264,0.823288038840397,0.00869638532527051,0.0513094718640895,0.384481744663061,0.0739484327658071,-0.0554680009987277,1.62547004118984,0.139896902220503,501,J.Garoppolo,499
Kyle Shanahan__2020,Kyle Shanahan,2020,821,0.849088479209398,0.859123447935048,-0.0100349687256501,0.662769673137555,0.644252493839636,1.85171792979187,0.811409622236272,0.011612321429045,0.0747309179202938,0.367928808030925,-0.0554680009987277,0.0622985903246653,-2.60121385992309,-0.0158657785308377,449,N.Mullens,239
Kyle Shanahan__2021,Kyle Shanahan,2021,997,0.851093860709368,0.858113054649942,-0.00701919394057393,0.655536307330174,0.642187824073465,1.33484832567095,0.814657543236971,0.0100152331175307,0.0847962747291551,0.372868131423965,0.0622985903246653,0.100253460598936,0.35670606201434,0.167784771370632,527,J.Garoppolo,468
Kyle Shanahan__2022,Kyle Shanahan,2022,925,0.846161898272688,0.863967431446928,-0.0178055331742404,0.655220374363233,0.638272855057038,1.69475193061953,0.797550194460456,0.0188157890977868,0.0436991711806607,0.371357559505347,0.100253460598936,0.188025382201831,-0.692525004018854,0.204379585301497,513,J.Garoppolo,264
Kyle Shanahan__2023,Kyle Shanahan,2023,877,0.848993441604921,0.872175555094423,-0.0231821134895018,0.653242833570539,0.632622380938629,2.06204526319099,0.805218649020924,0.0182674804727813,0.0188968055366518,0.381010689087713,0.188025382201831,0.0825750979744722,2.49762978818682,0.271807111983046,492,B.Purdy,461
Kyle Shanahan__2024,Kyle Shanahan,2024,811,0.857527918189601,0.858834278822733,-0.00130636063313205,0.648408494651759,0.642851486168732,0.555700848302732,0.825528378213329,0.00697358234997814,0.0225054368183807,0.368073265705575,0.0825750979744722,0.0801379896676009,2.64468379409354,0.165015142686708,449,B.Purdy,393
Kyle Shanahan__2025,Kyle Shanahan,2025,989,0.843389011929625,0.862900717037167,-0.0195117051075415,0.664105269595006,0.639684721503845,2.44205480911609,0.800273549287304,0.0221822199743946,0.00847695102675984,0.368803171036036,0.0801379896676009,,4.33204567817681,0.185309784059615,569,B.Purdy,301
Liam Coen__2024,Liam Coen,2024,936,0.840265321906625,0.849884944640099,-0.00961962273347394,0.659125497802636,0.646447274880313,1.2678222922323,0.798568322527223,0.0124793368987252,0.01364977325862,0.362385370657166,0.108963264882752,0.0343343423266573,3.61113871794854,0.169704615586711,531,B.Mayfield,530
Liam Coen__2025,Liam Coen,2025,882,0.850126234233956,0.865170159795311,-0.015043925561355,0.651811665002433,0.641463407573031,1.03482574294019,0.803366261572037,0.016677067686518,0.0063315854997051,0.378603242151862,0.0343343423266573,,-1.5097294787043,0.0527283841173765,498,T.Lawrence,498
Luke Getsy__2022,Luke Getsy,2022,794,0.854767445011093,0.835762882922313,0.0190045620887805,0.645945735472625,0.653407975656535,-0.746224018390995,0.823514821050608,0.0040565853070631,0.130208257276105,0.413060971636616,-0.0231239238315196,-0.0293287187816559,-3.09641123359853,-0.141595355283987,335,J.Fields,309
Luke Getsy__2023,Luke Getsy,2023,884,0.841640425263976,0.840633706693607,0.00100671857036894,0.65416789920805,0.653565754292337,0.0602144915712422,0.801248410087503,0.0125351388023703,0.0502000230857555,0.387071943820804,-0.0293287187816559,-0.251360019276634,1.60084396756349,-0.0590511895412173,457,J.Fields,344
Luke Getsy__2024,Luke Getsy,2024,427,0.83589214104345,0.834427893120683,0.00146424792276734,0.669437759788354,0.661007809605207,0.842995018314696,0.794032416442492,0.00685183128988443,0.0563220122100598,0.379652699974717,-0.251360019276634,,0.225503706350558,-0.195665932917793,244,G.Minshew,209
Marc Trestman__2015,Marc Trestman,2015,1001,0.822907981584103,0.844681917512018,-0.0217739359279145,0.678514455855478,0.651860839414009,2.66536164414686,0.77441673537889,0.0174031309351925,0.00178615278476013,0.357008103024471,-0.0684919947923017,-0.100823686345204,0.239081974244078,0.00750011549313609,617,J.Flacco,415
Marc Trestman__2016,Marc Trestman,2016,347,0.841658125445246,0.847646547015575,-0.00598842157032931,0.660895154905661,0.644685948623876,1.62092062817852,0.801796333356566,0.0105292948026041,0.00337523595572206,0.346670882373791,-0.100823686345204,,-0.0201957248081609,-0.0926350881894473,227,J.Flacco,226
Marty Mornhinweg__2016,Marty Mornhinweg,2016,612,0.818921059898883,0.836180131562762,-0.0172590716638792,0.680906044626145,0.656630853856021,2.42751907701241,0.772959793330204,0.0161998940785444,0.035149840918047,0.337501704473706,-0.0585155376211026,-0.0680456866844756,-0.427588157316778,-0.0548321164440388,407,J.Flacco,406
Marty Mornhinweg__2017,Marty Mornhinweg,2017,812,0.826536848682778,0.841333655003747,-0.0147968063209691,0.671515644748427,0.654025924812948,1.74897199354789,0.776992262003053,0.0180171581321634,0.0208058099588149,0.365807729768636,-0.0680456866844756,0.00290713858262611,-1.57605742860414,-0.0898217518411331,485,J.Flacco,483
Marty Mornhinweg__2018,Marty Mornhinweg,2018,982,0.855323338468074,0.848125719090793,0.00719761937728092,0.652881478245,0.647511361750472,0.537011649452823,0.823814442319543,0.00635892770330127,0.0789290048455158,0.392986362227172,0.00290713858262611,,-4.27784601238263,0.0118120567567217,518,J.Flacco,328
Matt Canada__2021,Matt Canada,2021,883,0.822042703180494,0.835678686901203,-0.013635983720709,0.670021159457128,0.656960881627717,1.30602778294109,0.766730412778441,0.0192006767495033,0.0117566972160933,0.365114528504395,-0.0746820903335559,0.0213023550717088,-3.84416375013571,-0.0642488988507337,539,B.Roethlisberger,488
Matt Canada__2022,Matt Canada,2022,960,0.84298007093122,0.85461009652196,-0.0116300255907397,0.660067172529472,0.646443842230437,1.36233302990352,0.799571562649601,0.0159888477908524,0.0500676212017425,0.36139945165487,0.0213023550717088,-0.0959127385958632,0.733956312439565,0.0294581818001854,511,K.Pickett,321
Matt Canada__2023,Matt Canada,2023,515,0.838354543794327,0.834630818090248,0.00372372570407875,0.648114440145007,0.654108948650118,-0.599450850511152,0.795015011646198,0.010087390447363,0.0475157550816397,0.37267976461105,-0.0959127385958632,,-4.37270925921414,-0.147999933438312,284,K.Pickett,268
Matt LaFleur__2018,Matt LaFleur,2018,797,0.854050183734146,0.849296428385134,0.00475375534901168,0.648478969970026,0.648513878898768,-0.00349089287429161,0.814686036495859,0.01057828470119,0.0754543191366543,0.374751035250265,-0.028299057383266,0.0713082007463128,0.47907245621457,0.0212167855285424,408,M.Mariota,328
Matt LaFleur__2019,Matt LaFleur,2019,882,0.827703721420057,0.841598238194695,-0.0138945167746382,0.664064250945243,0.652958714951043,1.11055359942002,0.781670691947599,0.0164370366107437,0.0293262523520831,0.36302289697859,0.0713082007463128,0.235504503307555,1.12752222304961,0.138261077889698,550,A.Rodgers,550
Matt LaFleur__2020,Matt LaFleur,2020,829,0.868998942914697,0.882301662456635,-0.013302719541938,0.646132312175798,0.626476980612156,1.9655331563642,0.834767373850189,0.0146703140878968,0.0311851467492354,0.391554161366997,0.235504503307555,0.161226481114529,6.66127450344882,0.368332046896884,498,A.Rodgers,498
Matt LaFleur__2021,Matt LaFleur,2021,910,0.849993813309798,0.868682798898827,-0.0186889855890282,0.651132853127847,0.636252757280129,1.4880095847718,0.809649830478408,0.016546118087424,0.0303302907354229,0.378613670563305,0.161226481114529,-0.0359031375121875,4.86965106270659,0.225945536571556,552,A.Rodgers,281
Matt LaFleur__2022,Matt LaFleur,2022,867,0.842675400090199,0.855914062784506,-0.0132386626943073,0.662535424360618,0.644025652763705,1.85097715969133,0.797617955523293,0.0146413166870152,0.0350137641341904,0.377951257678464,-0.0359031375121875,0.0790606305478219,-0.142886319704221,-0.0549938312487669,502,A.Rodgers,499
Matt LaFleur__2023,Matt LaFleur,2023,975,0.848791297300351,0.860525495871602,-0.0117341985712515,0.656991729429385,0.639767059362916,1.72246700664689,0.808303121744641,0.0120684287486604,0.0168476503934617,0.372130864797494,0.0790606305478219,0.0620648356384124,1.26545038974954,0.183282001985186,554,J.Love,553
Matt LaFleur__2024,Matt LaFleur,2024,802,0.847295092910457,0.864222036874531,-0.0169269439640736,0.661120302238938,0.643097117692909,1.80231845460292,0.806262435772303,0.0170222993828424,0.116465788696918,0.388222901619729,0.0620648356384124,0.159916443943331,2.0825132727623,0.129901394441737,385,J.Love,332
Matt LaFleur__2025,Matt LaFleur,2025,933,0.842880885741766,0.866327890883378,-0.0234470051416121,0.665809059350318,0.637278325884127,2.85307334661911,0.798465496166039,0.0188947991263249,0.0397287011865251,0.379839841040832,0.159916443943331,,7.50042217657556,0.319476388855827,506,J.Love,462
Matt Nagy__2018,Matt Nagy,2018,915,0.838301352657389,0.852142885541137,-0.0138415328837482,0.660216615393163,0.645840114944158,1.43765004490048,0.79780035627714,0.015684825203472,0.000554674212398329,0.37300365515094,0.0253868130123555,-0.0830833839263973,1.56761693979512,0.0917478490741321,516,M.Trubisky,432
Matt Nagy__2019,Matt Nagy,2019,818,0.820679097919985,0.837024022270863,-0.0163449243508781,0.665492613653118,0.652643368030032,1.28492456230868,0.762262894022082,0.0212510012043138,0.000265810975672873,0.355713507675163,-0.0830833839263973,-0.106988733521694,-1.26110419139757,-0.0467061285538739,500,M.Trubisky,438
Matt Nagy__2020,Matt Nagy,2020,476,0.816005514117862,0.827907996302499,-0.0119024821846372,0.675820820495676,0.659858127675215,1.59626928204611,0.768167007942502,0.0134558108447521,0.00872106127002662,0.360311614959931,-0.106988733521694,-0.238815737719299,-1.45795272929328,-0.0821565088245898,307,N.Foles,220
Matt Patricia__2022,Matt Patricia,2022,816,0.84673878985304,0.847757028815124,-0.00101823896208464,0.655894626575431,0.64848796930059,0.740665727484069,0.804098444969313,0.0093571704909966,0.0260563095136747,0.38722756184528,-0.0223974118198716,,1.11084651889847,0.000466062001039951,466,M.Jones,393
Mike Kafka__2022,Mike Kafka,2022,936,0.828227625300955,0.844000264483406,-0.0157726391824503,0.666668737914828,0.649008496609986,1.76602413048418,0.783945795524289,0.0149945105691507,0.0431020487593404,0.379090945634386,0.0326796690178416,-0.168536761658877,1.66869575340025,0.0237649111874095,487,D.Jones,480
Mike Kafka__2023,Mike Kafka,2023,755,0.824023983375067,0.82758924223349,-0.00356525885842363,0.676891826730784,0.659885474816108,1.70063519146756,0.787038512087635,0.0103286114123269,0.0354536825852678,0.375753173962334,-0.168536761658877,,1.37568555864287,-0.157063985117044,401,T.Taylor,152
Mike Kafka__2025,Mike Kafka,2025,938,0.834807755141956,0.838789407977414,-0.00398165283545782,0.665066130934379,0.654885981612854,1.01801493215243,0.800486069369839,0.00913541513795169,0.0486011590117584,0.38331991170388,-0.0126224538280088,,-1.56394676445808,0.00766612105502026,490,J.Dart,311
Mike LaFleur__2021,Mike LaFleur,2021,716,0.830674438518123,0.844465351165978,-0.0137909126478555,0.669142850986595,0.650615133193939,1.85277177926557,0.783014664854362,0.0137384650934248,0.00670600143474579,0.377931175222777,-0.119150859623853,-0.110315868155346,-7.56996088153259,-0.169958515765587,404,Z.Wilson,300
Mike LaFleur__2022,Mike LaFleur,2022,896,0.801142729521998,0.815117632894603,-0.0139749033726051,0.678398512115659,0.668618622718276,0.977988939738361,0.747991655327936,0.0129103580344243,0.044368157745339,0.351729085984906,-0.110315868155346,,-5.74090782624141,-0.116139742869248,539,Z.Wilson,254
Mike McCarthy__2015,Mike McCarthy,2015,409,0.837589168620142,0.849607364564788,-0.0120181959446464,0.663839053290968,0.64979623593488,1.40428173560871,0.799936357617365,0.0128181646774753,0.00598829935480158,0.359120345002719,-0.0291121727175472,0.12457167927896,2.34728365459225,-0.0525282204426769,244,A.Rodgers,244
Mike McCarthy__2016,Mike McCarthy,2016,980,0.830218104466464,0.856843453970259,-0.0266253495037947,0.674600242175411,0.644381566937787,3.02186752376236,0.7799710167633,0.0219572256414814,0.0889604172992462,0.371446752502602,0.12457167927896,-0.0412481450791686,3.61095583882214,0.209225122118442,645,A.Rodgers,645
Mike McCarthy__2017,Mike McCarthy,2017,779,0.852676598639721,0.857313862467519,-0.0046372638277985,0.656550343654306,0.644428954713504,1.21213889408026,0.815601216965203,0.0118387285455018,0.0220347447021935,0.379118117808684,-0.0412481450791686,0.0558816852921979,-2.2936378386927,-0.0983360470562608,454,B.Hundley,262
Mike McCarthy__2018,Mike McCarthy,2018,650,0.83482389924866,0.846969098628111,-0.0121451993794509,0.664957240855641,0.649927095050154,1.50301458054875,0.791983568173667,0.0105109554550655,0.0470700023953731,0.360392780831227,0.0558816852921979,,-0.910262330508356,0.0787343861938288,427,A.Rodgers,417
Mike McCarthy__2023,Mike McCarthy,2023,765,0.845295594792753,0.862659805551822,-0.0173642107590686,0.672751068609157,0.642452363382384,3.02987052267729,0.814508160972348,0.0138450248636233,0.0245265020361913,0.376039786305693,0.0996655460944361,-0.0661904083793325,2.5303246947222,0.181591185338615,475,D.Prescott,475
Mike McCarthy__2024,Mike McCarthy,2024,846,0.847852948342324,0.839804403499796,0.00804854484252782,0.657398778876223,0.653883608459064,0.351517041715876,0.815655890228798,0.00422809431926829,0.0211687541828793,0.385304637843342,-0.0661904083793325,,-3.65090772636935,-0.00172363800936354,503,C.Rush,236
Mike McCoy__2017,Mike McCoy,2017,508,0.819870902129525,0.822834162757977,-0.00296326062845254,0.666982794507499,0.665986186015319,0.0996608492179307,0.77484256627148,0.0096155032010028,0.0348276951768267,0.36118615471472,-0.145917398434286,-0.364667361773421,-1.87568546150082,-0.11392310122337,287,T.Siemian,215
Mike McDaniel__2022,Mike McDaniel,2022,892,0.819964711054004,0.846202894166249,-0.0262381831122452,0.669112751101765,0.650479653451599,1.86330976501663,0.764519465726806,0.0200392339035148,0.00569388028985996,0.35919527245911,0.037027780359557,0.104966406876153,-0.987876900724723,0.0841186407671825,546,T.Tagovailoa,353
Mike McDaniel__2023,Mike McDaniel,2023,777,0.845500894127647,0.862155054030459,-0.0166541599028123,0.657258666878508,0.639141868604829,1.81167982736791,0.804430591315628,0.0146213842144864,0.0150396041907706,0.370690290790957,0.104966406876153,-0.0459230312653946,5.13712051324546,0.23576053169926,483,T.Tagovailoa,481
Mike McDaniel__2024,Mike McDaniel,2024,934,0.852197225993529,0.854504548970826,-0.00230732297729719,0.654596610289884,0.645713687252501,0.888292303738325,0.818971219545286,0.00912593141610163,0.0441587384335493,0.377648577269574,-0.0459230312653946,0.00487440485361645,3.02538744805983,0.0770432338494832,524,T.Tagovailoa,354
Mike McDaniel__2025,Mike McDaniel,2025,712,0.833767523077839,0.837030403712774,-0.00326288063493418,0.662370827521493,0.654562569704178,0.780825781731531,0.797216212460513,0.00738582991939163,0.0711389933660458,0.376713601265396,0.00487440485361645,,3.03118614436582,0.035206597501642,384,T.Tagovailoa,330
Mike Shula__2015,Mike Shula,2015,902,0.846376778676834,0.858195113857227,-0.0118183351803922,0.661384764685831,0.646049056483192,1.53357082026394,0.794754910917572,0.0153355313960645,0.0256563381946537,0.385144615203076,0.0754398749538158,-0.047047497784331,-2.178073472758,0.0885191682916688,487,C.Newton,486
Mike Shula__2016,Mike Shula,2016,816,0.841386296135362,0.841779936881266,-0.000393640745904089,0.660058992267435,0.656606061788613,0.345293047882178,0.80294611609333,0.00635761411976543,0.0465043710690796,0.374627649254513,-0.047047497784331,-0.0394049424089937,-4.69382520474441,-0.0378227403436004,457,C.Newton,426
Mike Shula__2017,Mike Shula,2017,951,0.839708923604548,0.846976782013992,-0.00726785840944366,0.656455220156042,0.648981442142555,0.747377801348625,0.801328857609431,0.0114315109128768,0.0465529613318284,0.366057836195037,-0.0394049424089937,,-3.0566626011944,-0.0134604652318686,514,C.Newton,511
Mike Sullivan__2017,Mike Sullivan,2017,591,0.845071952038556,0.847794928656655,-0.00272297661809839,0.672804293109975,0.64550517895273,2.7299114157245,0.801922563514425,0.0140608126894297,0.0338112314163932,0.381743869465317,-0.117944401207142,,-6.30069887386514,-0.143351918271069,331,E.Manning,300
Mike Sullivan__2023,Mike Sullivan,2023,382,0.831073479044681,0.841289279376307,-0.0102158003316255,0.670012688110229,0.648721832820999,2.12908552892306,0.783293442242863,0.0182438340665705,0.102803088997671,0.388983540744058,-0.0320576244811622,,4.73843124779788,0.0789115783693494,182,M.Rudolph,71
