coach,season,wat17,act17,wae17,games,fourth_s,penalties_s,plays_pen,offense_s,defense_s,off_plays,def_plays,two_s,tds
Mike Mularkey,2012,-5.17483742673034,2.125,-2.98875086232506,16,NA,-0.0018694624619500083,1197,-0.08924138400555022,-0.06585255557487772,993,1080,0.23242141036533562,25
Mike Mularkey,2016,2.31758639085084,9.5625,1.15552006456465,16,NA,8.421427673126897e-4,1181,0.07064634078393259,-0.03045211741223179,996,1020,0.026228330189526625,45
Mike Mularkey,2017,0.52131418496757,9.5625,0.0255041838577395,16,NA,0.003238271380682667,1148,-0.06333875267877238,-0.006592163746757626,960,1036,-0.07590467784642542,32
Mike Munchak,2012,-1.71467874416681,6.375,-0.039983166874463,16,NA,-0.0013125145365810303,1134,-0.0769416994896989,-0.06169056330945466,951,1068,-0.01186430392037869,28
Mike Munchak,2013,-0.704587488623533,7.4375,-0.50302368390506,16,NA,-0.004735044342076403,1188,0.049049571174972426,-0.02591017320839773,1018,1009,-0.056372549019607844,38
Mike Pettine,2014,0.604515282015456,7.4375,-0.445708145609827,16,NA,0.004372295318631703,1204,-0.00879298658259127,0.05626943900167993,1005,1101,0.020470533963787334,29
Mike Pettine,2015,-4.39570611844395,3.1875,-2.60316864254756,16,NA,-0.006700829167094406,1237,-0.03840261935890736,-0.08954823974665735,1039,986,0.08276088742810189,25
Mike Shanahan,2012,2.55921159027104,10.625,2.67369055375954,16,NA,-0.006516856809888824,1160,0.162435271886312,-0.03951565782840874,983,1028,-0.02674525630133107,48
Mike Shanahan,2013,-4.89864486835266,3.1875,-3.83230558984633,16,NA,-0.00810139265005895,1285,-0.03696526329756466,-0.03757753827993897,1106,969,0.09068627450980393,34
Mike Smith,2012,4.61728191417257,13.8125,3.57334899025899,16,NA,0.015931062947960307,1162,0.06091875298228839,0.024830497727886397,1010,988,-0.002124044180118946,44
Mike Smith,2013,-5.48949087287983,4.25,-3.21679893435147,16,NA,4.530478116486075e-4,1193,-0.04963322077764281,-0.09399633834048265,1016,993,-0.029345521992580816,37
Mike Smith,2014,-2.70265575468569,6.375,-1.4911400459885,16,NA,-0.004035011991721522,1201,8.529280023367412e-4,-0.08973487886271267,1028,1024,0.0027870680044593046,39
Mike Tomlin,2012,-1.19966407313732,8.5,-1.43186995962139,16,NA,0.0011545393638624155,1186,-0.0495134556694338,0.051105089936062865,1011,940,0.00956426750819274,35
Mike Tomlin,2013,-0.721764815217028,8.5,-0.19920508252304,16,NA,0.004938615331583272,1170,-0.02131956673053915,2.4279066078925285e-4,1009,1025,-0.002318494965553787,37
Mike Tomlin,2014,3.17062419942671,11.6875,2.03762254397924,16,NA,0.0054111865831734385,1212,0.11707791722233994,-0.042797736111706904,1044,935,0.042414107631498936,44
Mike Tomlin,2015,1.50514264155283,10.625,1.16069794026578,16,NA,0.002160165139827981,1181,0.03756561004064026,0.04474564876310275,999,1045,0.1846656493328638,42
Mike Tomlin,2016,2.54411122857124,11.6875,0.886322781723228,16,NA,-0.002860575013378802,1196,0.049185350815549075,0.011171631845143143,1016,995,0.110769392991459,46
Mike Tomlin,2017,3.54353466435475,13.8125,2.18889142010366,16,NA,-0.0023790145139746116,1217,0.041881966487519795,-0.004613618224543287,1031,933,0.019333417391669813,42
Mike Tomlin,2018,-0.4338299547638,10.09375,-0.0470810317199977,16,-0.011914368222304572,0.009615589764905449,1205,0.037264505550387364,-0.04308955377924272,1046,979,-0.0024244628299542464,51
Mike Tomlin,2019,-0.014807342460692,8.5,-0.183486326476707,16,7.040241920991536e-4,-0.004649446989462951,1121,-0.15412114704719146,0.11402984440364251,923,1023,-0.05018355945730247,25
Mike Tomlin,2020,3.5719960036900398,12.75,2.00408731077552,16,-0.01314445024722043,0.0036054123092085465,1201,-0.024415157316757023,0.13185533196429372,1027,991,0.01367243378355995,47
Mike Tomlin,2021,1.4474541668269,9.5,1.72091117626983,17,-0.011822445336884757,0.0015386263691714863,1304,-0.06437298580182488,-0.0038034320349400463,1101,1108,0.03811308965948142,33
Mike Tomlin,2022,0.682435327870897,9,2.20097982345831,17,-0.009374484596585343,0.004377222125080141,1290,0.03508395111041576,-0.04258058566237304,1101,1008,0.011713827471646232,28
Mike Tomlin,2023,1.76262402064349,10,1.60746841181194,17,-0.0027859553652075826,0.01179757809423404,1183,-0.022359189571034693,0.01827349080167328,1008,1065,1.1223029656855232e-4,29
Mike Tomlin,2024,1.67539072741794,10,1.57841674533841,17,-0.008682784428835934,9.265503057769506e-4,1259,-0.02389651947207553,0.013643949225830423,1066,1031,-0.04428464097885585,35
Mike Tomlin,2025,2.15495578289169,10,1.62520884876759,17,-0.01426579469390413,0.006713507778940968,1134,0.04166934563935879,-0.011010160621731404,976,1104,-0.04869396968719768,42
Mike Vrabel,2018,1.40428381459105,9.5625,1.45977175276074,16,-0.002367977227975708,0.005515378943745861,1114,-0.01276372695358528,-0.004010443525100304,930,986,-0.06921367851622875,32
Mike Vrabel,2019,1.62314835314584,9.5625,0.63150313836443,16,-0.006213795151289267,-0.006240275020710145,1103,0.1068695354210785,0.005306248163652435,928,1046,-0.05018355945730247,50
Mike Vrabel,2020,2.96898111704148,11.6875,1.65721504260781,16,0.007056986460299133,4.810655768755605e-4,1175,0.11824981885992905,-0.07107718630765579,1024,1075,0.022043553420811435,61
Mike Vrabel,2021,2.27519904328477,12,3.11675480117965,17,0.002970528145180472,0.003615396390726784,1295,-0.026070507299870267,0.03135245453364141,1119,1038,-0.06992380098610489,46
Mike Vrabel,2022,-1.4084634125737,7,-0.247693273316726,17,0.009807930430335083,-0.006474161389752257,1166,-0.05623644249277065,-0.003390051382356732,979,1092,-0.0651259993681806,33
Mike Vrabel,2023,-0.970687287147628,6,-0.856637872507818,17,0.007296226646913113,-0.0025098930778914633,1185,0.026126102336098606,-0.01910842576080005,984,1089,-0.07000271223216709,30
Mike Vrabel,2025,6.2559160327201,14,3.54472544666272,17,0.007645173905710885,0.005324450315117149,1177,0.18664447277555288,0.05009345438488773,1016,966,-0.04075746175068974,54
Mike Zimmer,2014,-0.927545311770412,7.4375,0.575643556986581,16,NA,3.0598856337145375e-4,1152,-0.007212711311672386,-0.041300339220790384,967,1009,0.08483835005574136,30
Mike Zimmer,2015,4.00329851604709,11.6875,3.31206527264117,16,NA,0.014781441068910703,1135,0.04761589169772563,0.027071118453866456,961,1005,-0.04782734786601576,34
Mike Zimmer,2016,0.0189529008955827,8.5,-0.699358542222919,16,NA,-9.188467191778918e-4,1179,-0.041313202549864,0.11112373309650511,994,988,0.015117219078415525,30
Mike Zimmer,2017,5.39759019929313,13.8125,3.58706263743329,16,NA,0.0027604217042267176,1225,0.06643980330108103,0.1002548645564304,1034,947,-0.025904677846425417,40
Mike Zimmer,2018,-1.14400119194534,9.03125,-0.779650042380967,16,0.009267067959478334,9.847421469753037e-4,1167,-0.13175780185755712,0.09965030914893973,996,987,0.02774144968889944,39
Mike Zimmer,2019,1.18410393166288,10.625,0.243068429424708,16,5.382961123802724e-4,-0.0029011673921646233,1120,0.037649071581412036,0.0577968468114924,959,1052,-0.023516892790635804,45
Mike Zimmer,2020,-1.98920818082602,7.4375,-1.09590287542079,16,0.0024560172069355533,-0.006055737183331453,1184,0.02781538057599868,-0.06435189823585387,1024,1021,0.12547127324197388,55
Mike Zimmer,2021,-1.6836112029831,8,-0.623684735726906,17,-0.008737541875884776,-0.0018369383433759073,1267,-0.025848618569206165,0.014729455848079151,1076,1147,0.03877185118780817,46
Nathaniel Hackett,2022,-4.27763066912244,4.53333333333333,-3.8813149750738,15,-0.007604722987985025,-0.005639097744360902,1292,-0.12389904167504502,0.05459154853557019,1070,1066,-0.026463512429831595,29
Nick Sirianni,2021,1.41829561827647,9,0.369339586017667,17,0.006831232817420235,0.005843747190506156,1225,0.10481639426829452,-0.015897965273105583,1067,1060,0.01993127147766323,45
Nick Sirianni,2022,4.47373540752256,14,1.75632022728303,17,0.007164619586798027,0.002239009846892112,1266,0.1058366139885746,0.01576220376428792,1105,1062,-0.02525359107471968,57
Nick Sirianni,2023,-0.523664314360437,11,0.0305499910886553,17,0.014834166687651612,0.006821067466107358,1259,0.004566055202247878,-0.1220028534527447,1104,1101,-0.059857784695935196,46
Nick Sirianni,2024,3.29539166714069,14,3.30596705557315,17,0.0010553207192578289,0.008075080885602208,1259,0.041848200784056516,0.07531303516869915,1093,998,0.011780049048098332,53
Nick Sirianni,2025,-0.0639683842161674,11,0.223039559126271,17,0.009952694623459133,-0.007458827821966066,1176,-0.04759849679006812,0.0497952823363126,995,1066,-0.02654557544578018,43
Norv Turner,2012,-1.43581127649714,7.4375,-1.42176440421174,16,NA,-0.002737015961082459,1170,-0.08017676253269394,0.052233448584272583,978,1005,-0.0475785896346644,31
Pat Shurmur,2012,-1.82629265416752,5.3125,-1.14028382543078,16,NA,-7.470635894506958e-4,1179,-0.022857382650492156,-0.002110778361454596,991,1075,-0.01186430392037869,28
Pat Shurmur,2018,-0.891059611494258,5.3125,-1.76199108008079,16,0.0063992602213050614,0.00245603384497161,1159,0.060612415271857595,-0.014076086878480887,985,1015,0.09398076592821569,36
Pat Shurmur,2019,-1.88778357514565,4.25,-2.28675414821373,16,-0.005580249252740956,0.009973649770195204,1172,-0.008185713088451771,-0.02731898048389772,1011,1042,0.007377416152453631,41
Pete Carroll,2012,3.99580429218971,11.6875,2.53900476937747,16,NA,-0.01755058666984967,1145,0.14520191680800779,0.06286273600930146,960,959,-0.0475785896346644,45
Pete Carroll,2013,5.08714504344765,13.8125,1.45719564506574,16,NA,-0.012310801917833979,1144,0.06408158362835592,0.1663791146549071,954,983,-0.03198230511716882,41
Pete Carroll,2014,4.21699676940122,12.75,0.713144967226063,16,NA,-0.010814267737959612,1177,0.11326888837227803,0.10136732422604894,1002,916,-0.023494983277591974,40
Pete Carroll,2015,0.590626882577835,10.625,-0.799597526418404,16,NA,-0.007076673706859105,1183,0.07481425654843911,0.051513449111378215,1015,939,0.033871998539212994,45
Pete Carroll,2016,1.2452844970047,11.15625,-0.298331200151083,16,NA,6.125232316425006e-5,1183,-0.041837167475502986,0.055979996743339734,996,1013,-0.029327225366028928,36
Pete Carroll,2017,-0.85460555596976,9.5625,-0.445820315515761,16,NA,-0.004667672340408678,1197,-0.04650681087572694,0.027026057210462542,994,1031,0.052300450358702774,39
Pete Carroll,2018,2.53684104417818,10.625,1.83769974794569,16,-0.0010840423638872852,-0.009465939897537079,1184,0.08466913729832429,0.05245257610278889,989,950,-0.08046367851622875,50
Pete Carroll,2019,2.02430970466916,11.6875,1.87272719330704,16,-0.006209382426699911,-0.008399594332271824,1226,-0.012317492689133746,-0.02433360534390944,1031,1010,-0.024966168152954646,46
Pete Carroll,2020,2.91576389894376,12.75,1.71475266109222,16,-0.004573546330178979,-0.006049892238040144,1156,0.012406715717964797,-0.011352356503430836,1006,1107,-0.056346908576207944,55
Pete Carroll,2021,-1.5705698601675,7,-1.76432156060637,17,-0.005340616723262706,0.004601287942656074,1113,0.011308408215994187,-0.004746624552725214,947,1190,-0.07258573532505785,49
Pete Carroll,2022,1.86137381244736,9,1.33587917237823,17,0.006075922042419368,-0.007216316653703224,1218,0.04641662044008521,-0.01618266372305235,1033,1102,-0.04780998205216329,42
Pete Carroll,2023,-0.0736092984923165,9,0.730762347291039,17,-0.006009368537714395,-0.007045758056794416,1176,0.034768438789619494,-0.0954036555525551,984,1135,-0.015100751447853347,34
Pete Carroll,2025,-3.85596676003214,3,-2.79081177278636,17,0.01214810816490261,6.557591469349075e-4,1111,-0.1877331216132104,0.022801121932332736,942,1054,0.023686982693754702,25
Raheem Morris,2020,-2.22415393054557,6.18181818181818,-0.572022067096817,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Morris,2024,-1.12595806333304,8,-1.43587182933424,17,-0.004476615846491245,-2.72833377891496e-4,1247,5.81609298205138e-6,-0.054817655744552315,1073,1052,-0.0014274981217129862,40
Raheem Morris,2025,0.471136132115024,8,-0.0302672924948446,17,-0.003969319647340014,-0.0032071271416939523,1224,-0.003030047813088136,0.020774793305084988,1036,1047,0.014798093804865811,36
Rex Ryan,2012,-2.63876270989843,6.375,-1.25212652123388,16,NA,0.010104687789712203,1210,-0.1364544237456585,-0.00341250911236249,1028,1001,-0.010541552597627367,27
Rex Ryan,2013,0.787249978396294,8.5,1.99025987242139,16,NA,-0.006055589240602954,1199,-0.06657311099861668,0.004388147066901628,1011,1035,-0.056372549019607844,25
Rex Ryan,2014,-2.64392235796167,4.25,-2.17443119749829,16,NA,0.00421753589182277,1229,-0.00923103634191183,-0.04428246648533458,1047,956,0.09965316487055617,27
Rex Ryan,2015,0.171181432587259,8.5,-0.143881019318789,16,NA,-0.013930012675582686,1200,0.07319781273385843,-0.060451969775052794,1003,1002,0.04180850647572093,42
Rex Ryan,2016,-0.831994922361924,7.93333333333333,-0.811683953861088,15,NA,2.5747196688340884e-4,1189,0.05147087640485151,-0.011130660270260497,1008,1005,0.002073740817545952,46
Rich Bisaccia,2021,1.90594350063785,9.91666666666667,2.82033937086938,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rob Chudzinski,2013,-2.14129645983992,4.25,-2.82638816772382,16,NA,-0.0032486615265796617,1264,0.007447006768839096,0.008046606280860282,1072,1086,0.010294117647058822,30
Robert Saleh,2021,-3.43384380067816,4,-0.727848361620684,17,0.007609292032915153,0.005163020809803624,1198,-0.07002324362812971,-0.11075339819915535,1036,1126,0.14374079528718703,35
Robert Saleh,2022,-0.138520092935533,7,0.158985187391124,17,0.002662292476957231,-0.0019080664329608824,1259,-0.02828204255003547,0.04391663721141355,1063,1078,-0.0954290296712109,28
Robert Saleh,2023,-1.57377666830939,7,0.720348404961673,17,-0.0010487357781949203,-0.01008497374306893,1275,-0.20409826518311164,0.06397820058674432,1049,1073,0.1188861766567218,18
Robert Saleh,2024,-2.65808155122286,5,-4.0617489850387,17,0.002109441356386913,-0.003225374020889238,1188,0.02939002750139932,-0.031219165782057683,1014,1056,0.12357250187828701,40
Romeo Crennel,2012,-6.0178974664583,2.125,-3.16807965310365,16,NA,-1.986186858430744e-4,1197,-0.13315527301142027,-0.10175329245400495,1004,956,0.011244939777100303,17
Romeo Crennel,2020,-3.65092389416855,5.66666666666667,-2.49851837660147,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ron Rivera,2012,-0.96115968041881,7.4375,-0.560841590090949,16,NA,0.0034664579843269733,1147,0.08269931036579217,-0.02250638143923093,976,1004,-0.0475785896346644,41
Ron Rivera,2013,4.60071765705174,12.75,2.54399303857538,16,NA,0.0065244001471817525,1127,0.06406935693464536,0.09934376002051187,981,964,-0.056372549019607844,38
Ron Rivera,2014,-0.092167580747109,7.96875,0.874817037462997,16,NA,0.006756211596623686,1233,0.021360186335298365,-0.010629148786913966,1051,981,0.012111077328468632,33
Ron Rivera,2015,7.12404651795982,15.9375,5.15033281472685,16,NA,0.0066811892868048825,1223,0.07874256357740084,0.11940252719646022,1041,1054,-0.07723911257189811,55
Ron Rivera,2016,-2.40125858455821,6.375,-2.80829090700164,16,NA,0.004462686432821175,1247,-0.07937497623569605,0.015497365706701854,1049,1028,0.07727938124057769,37
Ron Rivera,2017,2.36753415534289,11.6875,2.4915137292262,16,NA,0.008348214823167773,1181,-0.02505949834484187,0.018584005392894773,1009,940,0.0030426905746272076,38
Ron Rivera,2018,-1.09064161738369,7.4375,-0.988334986722315,16,0.004707506824817888,0.001436210086068715,1154,0.044432006796407506,-0.0469662606350207,998,937,0.008231973657684286,46
Ron Rivera,2019,-4.47560654706956,5.3125,-2.178335839707,16,0.009705664570990178,0.016258810665347793,1237,-0.11851886222886056,-0.09006420880758303,1073,1023,-0.009102478376221385,37
Ron Rivera,2020,0.201905902046216,7.4375,0.766568384844397,16,0.009696232899403148,0.002234369232804616,1214,-0.07620293240726748,0.16007363031398245,1041,989,0.054348278589567464,34
Ron Rivera,2021,-1.10767001980448,7,0.544075495311509,17,-0.0025834493039367593,0.009477780513980474,1242,-0.04346618760051478,-0.06941011120196382,1066,1055,0.11516936671575846,35
Ron Rivera,2022,-0.147598468282208,8.5,0.809285174875699,17,0.0069566153993514505,0.002844412618848706,1323,-0.07953072407307751,0.07360937893227197,1135,983,0.11669218245000122,33
Ron Rivera,2023,-2.15405833847239,4,-2.38872130515718,17,-6.734726355801732e-4,0.005328801205478434,1229,0.009627870333848002,-0.10457225283023353,1060,1109,-7.719430013978512e-4,39
Sean McDermott,2017,2.75851887850907,9.5625,2.11900843487032,16,NA,0.004528427875767498,1164,-0.0026656770674962083,-0.006960952343606606,993,1044,-0.04019039213213971,28
Sean McDermott,2018,0.0774780166439228,6.375,1.09252036291538,16,0.016948284185682692,-0.009109128769560819,1193,-0.09944871794655649,0.13920164221167636,1001,954,0.002984597345840209,29
Sean McDermott,2019,4.24664196366612,10.625,2.06888469322425,16,7.209047031817642e-4,-0.006200856833158408,1196,0.04840687602649585,0.10755531049955944,1004,974,-0.004469273743016755,35
Sean McDermott,2020,5.53967930643462,13.8125,4.06311792533403,16,0.014486153367074303,-0.010926111849843462,1165,0.15616179172497174,-0.0010319068420556222,1007,1026,-0.07485340208270144,56
Sean McDermott,2021,-0.319956379835817,11,-1.39747243652739,17,-0.0010810056436543654,0.0033884198029414878,1286,0.00656879769645681,0.1225673376608047,1125,1008,-0.006259204712812966,56
Sean McDermott,2022,3.20938430373298,13.8125,1.41234314507175,16,0.01731781199135355,0.0019380347420274793,1160,0.059913534406365494,0.02497178055463153,1018,994,-0.03773672197890321,52
Sean McDermott,2023,-0.21918295249308,11,-0.473077756899903,17,0.012202927887788553,8.588507320587413e-4,1244,0.06186912852040541,0.010674776093017327,1094,1007,-0.024904673016480805,51
Sean McDermott,2024,3.05015326708105,13,2.3887485441233,17,0.0023618571882168156,-0.007559858102208758,1185,0.13022755859620658,0.008861812459827015,1005,1045,-0.08529846586364848,62
Sean McDermott,2025,1.33482454728896,12,0.235178780931021,17,-6.950645198138504e-4,0.005098405246407242,1199,0.062338455179132765,0.0019729933160052542,1065,950,0.0536869826937547,60
Sean McVay,2017,4.72864527703655,11.6875,2.00695115317996,16,NA,0.002973224774172646,1170,0.1351452951196175,0.0490263940448281,979,1014,-0.07590467784642542,46
Sean McVay,2018,4.37026024607091,13.8125,0.991456770770986,16,-0.005258196447367296,0.011802809960633438,1191,0.11663462238047166,-0.011782065478493104,1043,955,0.026809048756498505,55
Sean McVay,2019,-0.728581595764284,9.5625,-0.436926323307493,16,2.947353637824564e-4,-0.01264208066568659,1242,-0.043978975873664984,0.02400004345279742,1046,1039,0.002839696356651017,43
Sean McVay,2020,1.38865833124198,10.625,0.270827097291946,16,-0.01902853248453634,0.002696588016362165,1235,-0.07357699702935641,0.21016567507078304,1070,980,-0.06706951929881866,39
Sean McVay,2021,2.92341197586556,12,0.38038613744196,17,-0.006786993481925161,0.011513141851924025,1182,0.04993436765015871,0.02627399637911574,1044,1111,-0.0545785324439054,51
Sean McVay,2022,-5.35459784036676,5,-2.61611050678421,17,0.008432110546620544,0.004217861727489454,1148,-0.13940217658694395,-0.04257781433549952,987,1038,-0.0954290296712109,31
Sean McVay,2023,3.79396367356345,10,1.62979567288946,17,-0.004704359293383538,0.00791234615896887,1273,0.11279042609337041,0.032657282357280645,1091,1063,0.03302759079813594,44
Sean McVay,2024,1.8795869998147,10,1.81407481899584,17,-0.02210160417782498,0.008700252741284047,1193,-7.171434834064069e-4,-0.012726554487231402,1028,1049,0.006680609986395122,37
Sean McVay,2025,4.24588502168554,12,0.287562936107658,17,-0.002952038717558836,0.010337124305783298,1209,0.1519217377219809,0.09155205083207368,1056,1068,-0.0963130173062453,63
Sean Payton,2013,1.96298646447212,11.6875,1.05523580083774,16,NA,-0.009945687357597467,1230,0.0798394731018998,0.03589547508860924,1057,936,-0.03596438575430172,49
Sean Payton,2014,-2.60248690097348,7.4375,-3.5731730226691,16,NA,0.009099553792555073,1229,0.017590374840046268,-0.12135079189718474,1081,1011,-0.028086820012285855,49
Sean Payton,2015,-1.74309537520156,7.4375,-0.36648953523776,16,NA,-0.0017143728651561468,1266,0.05260193054188728,-0.14052218745508688,1082,990,0.006094220761435218,48
Sean Payton,2016,-1.59423191504242,7.4375,-0.943040159955627,16,NA,0.0041077570091719515,1263,0.06861116116461792,-0.05277250059088858,1091,994,0.006026309987506431,55
Sean Payton,2017,3.1596078271857,11.6875,1.4281334115748,16,NA,0.004667578933315538,1136,0.1253833867555268,0.029090432606757408,978,997,-0.054628082101744566,47
Sean Payton,2018,3.88721247395946,13.8125,2.40642716239597,16,-0.008068606618181894,0.0032875132899285106,1129,0.08806331977532025,0.011748584600028214,991,970,0.0012312367380085398,59
Sean Payton,2019,2.71450265344632,13.8125,3.17415171094451,16,-0.005538730896080403,-0.003888976752615493,1166,0.03159418672955511,0.027343073703898726,989,994,-0.02768355945730247,48
Sean Payton,2020,0.63590961440284,12.75,1.5309568507227,16,-0.013995552339053707,0.005444633049915493,1168,-0.024462137068484005,0.05500286912684064,1025,986,-0.07546916562949949,58
Sean Payton,2021,-0.165804164402537,9,0.531950911353118,17,-3.224405701535149e-5,-0.0039521711768407825,1225,-0.08100721219558289,0.07829927916457576,1040,1057,0.008549157656525017,41
Sean Payton,2023,-0.782636807877415,8,0.0578918724434523,17,-0.011348039174261453,-0.0022300126631595793,1194,-0.036975381823741243,-0.046871355861491215,1002,1072,0.08585314362368879,37
Sean Payton,2024,3.46629424604555,10,1.58959446242025,17,0.0031769306750336103,0.00794345714794193,1225,0.06163766447115202,0.15281195597106942,1038,1084,-0.07761797431218918,42
Sean Payton,2025,5.5831449424757,14,3.05085950850586,17,-0.006281291823263674,0.002688474342142824,1258,0.05523119187225201,0.07807340135309009,1079,1055,0.04322186641468494,43
Shane Steichen,2023,1.90247069412454,9,1.17361893392548,17,-0.014014914646396839,0.0025646146302006276,1279,0.0318615573159383,0.008654309597818382,1087,1123,0.03179908956963473,37
Shane Steichen,2024,0.12170202678378,8,0.112769285747522,17,0.008659697622137636,0.00828877408266284,1208,-0.046232089388151695,0.009998308471167915,1034,1099,0.02357250187828701,40
Shane Steichen,2025,0.091421336973541,8,-0.820554470790409,17,0.00560288806350275,0.004983144675187304,1165,0.09554872732493973,-0.00814225791228383,1011,1101,0.038302367309139315,52
Steve Wilks,2018,-3.6428956695209598,3.1875,-1.71082034171201,16,0.010616163242839441,-0.0029849691308520207,1078,-0.21716165889803635,-4.953184773557225e-4,896,1058,0.024536321483771245,24
Steve Wilks,2022,1.11427393279163,8.5,2.71116218518008,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
Todd Bowles,2015,2.20392494721075,10.625,0.738543100453924,16,NA,-0.0022953972909673034,1248,0.042167934616144744,0.08037730880653202,1061,1002,-0.07723911257189811,44
Todd Bowles,2016,-3.44170955692681,5.3125,-1.37463250263693,16,NA,0.00408149947527954,1176,-0.0974737903527885,-0.03907795815567997,998,976,-0.047845743884547445,27
Todd Bowles,2017,0.072536259671895,5.3125,8.2769901962898e-4,16,NA,-0.001300279499331626,1170,0.04121033214008947,0.034043268053444445,967,1049,0.01784532215357458,32
Todd Bowles,2018,-2.4967477565228,4.25,-1.83256976796959,16,0.008816344386250428,-0.0043850014392899095,1137,-0.09088464008832901,0.0016983297026986477,958,1047,-0.06713034518289543,30
Todd Bowles,2022,-2.67476370097659,8,-2.14484045543687,17,-0.02501828517386785,-0.006165413533834589,1350,-0.08659781598381928,-0.012760244011230246,1146,1062,0.13037742194169233,31
Todd Bowles,2023,2.22438140711506,9,1.52806852225287,17,0.003971814662885206,-6.539068126051942e-4,1219,0.07253551335052559,0.007775265320918323,1028,1076,0.007775065545610693,36
Todd Bowles,2024,1.5987152521449,10,0.716656822165636,17,0.008704307723810327,-0.002823121406247242,1243,0.11804870316618725,7.044079414387366e-4,1084,1053,-0.048795919174344574,57
Todd Bowles,2025,-0.774145551000613,8,-1.17804429986033,17,-0.001893865140899481,0.004278299461379705,1258,-0.030355701115831822,4.5449439834350375e-4,1065,990,0.10881518782195983,39
Tom Coughlin,2012,0.44192706712205,9.5625,-0.301927645483826,16,NA,0.010813490471986254,1124,0.03896301590919293,-0.02704563363636743,956,995,-0.02535636741244218,45
Tom Coughlin,2013,-1.36030559765437,7.4375,-0.0296167906754823,16,NA,0.006327134540171683,1156,-0.16675834606468184,0.06778958389487053,980,1075,-0.02188979039891819,29
Tom Coughlin,2014,-1.69614189958686,6.375,-1.25631243880699,16,NA,-0.0028553294503633544,1262,0.01327652772953204,-0.026029990311254962,1077,992,-0.048494983277591976,43
Tom Coughlin,2015,-1.69690578507116,6.375,-1.58488922156993,16,NA,0.003143256245512323,1242,0.023707937007962216,-0.04517164909142317,1045,1090,-0.029620064952850494,42
Tony Sparano,2014,-2.98330934681382,4.25,0.477649686343395,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
Urban Meyer,2021,-3.89651920825979,2.61538461538462,-2.48979391818206,13,-8.345318708201412e-4,-0.006856461605883685,1212,-0.046889668351571066,-0.07763533884487017,1024,1055,0.10882016036655211,27
Vance Joseph,2017,-3.13667449773161,5.3125,-3.25039607287893,16,NA,-0.0052752518953566585,1254,-0.08166559428291303,0.053047409576609576,1068,937,0.07224347030172272,27
Vance Joseph,2018,-1.7261353403743,6.375,-1.43998568362886,16,-0.01009523382553533,0.001908216213461142,1197,-0.02773789402799628,0.01695700210097418,1007,1004,0.007644429591879359,37
Vic Fangio,2019,0.0906675836929169,7.4375,0.394782438183539,16,-0.009688825150675491,-0.007498715366578264,1139,-0.04208023506633322,0.04154416223020055,944,996,-0.0161094853832284,27
Vic Fangio,2020,-2.21906799398946,5.3125,-0.184027272495939,16,-0.003308594649172516,0.0058482122206179495,1188,-0.10339357498624581,-0.007463896623501998,1021,1031,0.054348278589567464,34
Vic Fangio,2021,-1.47151944283404,7,-1.73762015280632,17,0.009440000086179094,0.002742250138729578,1201,0.01970846297721844,-0.013895004857162972,1032,1025,-0.030068728522336774,36
Zac Taylor,2019,-5.96566598848018,2.125,-3.38640036367694,16,0.004679284734121096,0.0030475751855510644,1227,-0.10036194624337949,-0.10371078893616528,1037,1005,0.016959297685554667,28
Zac Taylor,2020,-2.45818115079391,4.78125,-0.115432105932278,16,0.010194462044286751,-0.003558856543417012,1213,-0.04658171046781179,-0.043684500380581505,1030,1007,-0.0927105449398443,33
Zac Taylor,2021,3.02660126744547,10,1.30893248098179,17,-0.0014042351113880622,0.0013083747288664127,1209,0.08963892744611468,0.042478749814293094,1037,1069,-0.017248215701823943,52
Zac Taylor,2022,3.57589396946431,12.75,1.9045340104733,16,-0.008879769325257036,0.005406492820680463,1196,0.07182827094369688,0.028391719178386562,1034,987,0.027019949920625827,49
Zac Taylor,2023,-1.30028700151692,9,0.0417382122717118,17,-0.006593958413366043,0.005671363531294913,1209,-0.035339259654183636,-0.0745916178962208,1032,1049,-0.07769501992447478,39
Zac Taylor,2024,-0.703461852627008,9,-1.31808551077358,17,0.0027341043509197145,0.0060845931204032075,1245,0.042050736512023255,-0.03450028606735524,1069,1075,-0.04688204357625845,55
Zac Taylor,2025,-2.92098909247233,6,-1.33953523003341,17,0.00450499436371107,0.0010915460237541919,1231,-0.04657308665890052,-0.10522739415847218,1049,1035,0.007853649360421378,48
