game_id,season,week,team,opponent,is_home,h1_margin,h2_margin,n_plays_h1,n_plays_h2,halftime_diff,coach,adj_residual
2000_09_GB_MIA,2000,9,MIA,GB,TRUE,-0.2962480849218833,0.32997344365868897,26,28,-10,Dave Wannstedt,0.356671424493688
2000_09_JAX_DAL,2000,9,DAL,JAX,TRUE,-0.30141847948710937,0.08905802727138716,27,32,-10,Dave Campo,0.11664109880631279
2000_09_KC_SEA,2000,9,SEA,KC,TRUE,-0.36767419769124104,0.1509926184938269,35,36,-11,Mike Holmgren,0.18751612705612494
2000_09_MIN_TB,2000,9,TB,MIN,TRUE,0.8538857147496294,0.30373446643833024,17,31,18,Tony Dungy,0.20078969026547552
2000_09_NO_ARI,2000,9,ARI,NO,TRUE,0.03131757036549632,-0.18370107140336,35,41,3,Vince Tobin,-0.18185763207739467
2000_09_NYJ_BUF,2000,9,BUF,NYJ,TRUE,0.2591485224455686,-0.3290060690098855,27,37,10,Wade Phillips,-0.3493531848760912
2000_09_OAK_SD,2000,9,LAC,LV,TRUE,-0.2002743936652746,0.37648857324140816,25,32,-12,Mike Riley,0.3819543471048325
2000_09_PHI_NYG,2000,9,NYG,PHI,TRUE,0.3408203160637403,0.31535215725473814,40,44,14,Jim Fassel,0.29063013097058377
2000_09_PIT_BAL,2000,9,BAL,PIT,TRUE,0.0384482597249292,-0.1787497114794334,31,24,6,Brian Billick,-0.1709224170103661
2000_09_STL_SF,2000,9,SF,LA,TRUE,-0.006671081377007643,-0.42445159722435705,36,26,3,Steve Mariucci,-0.41610509474994667
2000_09_TEN_WAS,2000,9,WAS,TEN,TRUE,0.08245522680420579,0.013668606789871779,35,30,-13,Terry Robiskie,-0.03166601520434677
2000_10_BAL_CIN,2000,10,CIN,BAL,TRUE,-0.9009452261424651,-0.004146364701350602,28,27,-24,Dick LeBeau,0.09244522863353988
2000_10_BUF_NE,2000,10,NE,BUF,TRUE,-0.29928315030378716,-0.08736043682389527,23,37,-7,Bill Belichick,-0.052938382596338776
2000_10_CAR_STL,2000,10,LA,CAR,TRUE,-0.1621223476457142,0.1310681177793109,33,30,-3,Mike Martz,0.15161641092485645
2000_10_DAL_PHI,2000,10,PHI,DAL,TRUE,-0.14422371240249449,0.43797379271369774,18,42,-7,Andy Reid,0.44585209584238894
2000_10_DEN_NYJ,2000,10,NYJ,DEN,TRUE,-0.5039685606591107,-0.16214015582978142,25,34,-10,Al Groh,-0.09988367768088967
2000_10_IND_CHI,2000,10,CHI,IND,TRUE,0.5339686211808485,-0.42293188150730743,43,26,20,Dick Jauron,-0.4663088420435326
2000_10_KC_OAK,2000,10,LV,KC,TRUE,0.4860295033102792,-0.09421518833190984,38,34,18,Jon Gruden,-0.1341887332867501
2000_10_MIA_DET,2000,10,DET,MIA,TRUE,-0.5383661596962748,0.06323659718211852,27,26,-17,Gary Moeller,0.1145708652063204
2000_10_MIN_GB,2000,10,GB,MIN,TRUE,-0.3637169190553756,-0.27412410265612414,30,26,-3,Mike Sherman,-0.2190659712265856
2000_10_NYG_CLE,2000,10,CLE,NYG,TRUE,-0.30139855603595456,-0.4687464209128649,28,20,-7,Chris Palmer,-0.4339622423026346
2000_10_PIT_TEN,2000,10,TEN,PIT,TRUE,0.043642318720471696,0.02029950188589728,32,39,3,Jeff Fisher,0.020033137016010543
2000_10_SD_SEA,2000,10,SEA,LAC,TRUE,0.09546275778233765,-0.5460443090814064,23,21,11,Mike Holmgren,-0.5359694757110757
