off_play_caller,season,n,actual,expected,raw_resid,team.x,lg_resid,resid,prev,prev_season,prev_team,plays,epa,success,wpa,hi_plays,hi_epa,hi_wpa,hi_success,team.y,ctrl_qb_prior_epa,ctrl_qb_apy_pct,ctrl_index,abs_resid
Arthur Smith,2019,1104,0.5434782608695652,0.6047382816466489,-6.12600207770837,TEN,0.4000090329507544,-6.526011110659125,NA,NA,NA,1104,0.06455974540690752,0.45108695652173914,0.0016222752762232266,357,0.14405423562930403,0.004926795228925963,0.46218487394957986,TEN,-0.1871235340256432,0.037000000000000005,-0.3027556268229562,6.526011110659125
Arthur Smith,2020,1078,0.5176252319109462,0.5973899343063112,-7.976470239536493,TEN,1.1364240806491233,-9.112894320185616,-6.526011110659125,2019,TEN,1078,0.15112606830869454,0.49257884972170685,0.004096317747354494,286,0.15599570823262102,0.006434331225389791,0.534965034965035,TEN,0.156426680516879,0.149,1.209050870987636,9.112894320185616
Arthur Smith,2021,1001,0.6283716283716284,0.616579555523964,1.179207284766437,ATL,0.6261669761270405,0.5530403086393965,-9.112894320185616,2020,TEN,1001,-0.10195404966589391,0.4025974025974026,4.8187237890101706e-4,229,0.06045324310713757,0.003467890089301556,0.4497816593886463,ATL,0.08764774869211367,0.16899999999999998,0.9375989649053477,0.5530403086393965
Arthur Smith,2022,1009,0.48166501486620417,0.6012720177143929,-11.96070028481887,ATL,-0.9597999024095194,-11.00090038240935,0.5530403086393965,2021,ATL,1009,-0.008109133625219873,0.4499504459861249,5.389367427801773e-4,334,0.04614876628186096,0.0026552408614552176,0.48502994011976047,ATL,NA,0.045,0.6805696596209118,11.00090038240935
Arthur Smith,2023,1085,0.552073732718894,0.6283447059789834,-7.627097326008936,ATL,0.11393367084590045,-7.741030996854837,-11.00090038240935,2022,ATL,1085,-0.10346349035579713,0.40921658986175113,-0.0015747716707927807,462,-0.04920348518484436,-0.00014956268185725209,0.4264069264069264,ATL,-0.04965353282862384,0.006,-0.47458383554968575,7.741030996854837
Arthur Smith,2024,1119,0.5540661304736372,0.5987471560760333,-4.468102560239617,PIT,-0.9518483966517222,-3.516254163587895,-7.741030996854837,2023,ATL,1119,-0.03614817267397159,0.40035746201966044,-9.129893533045972e-4,338,-0.135499068127619,-0.0023545524309857542,0.3698224852071006,PIT,-0.0778103762022714,0.235,0.6856547685667715,3.516254163587895
Arthur Smith,2025,1037,0.6075216972034716,0.5998315442220569,0.7690152981414733,PIT,-0.6494373745055793,1.4184526726470525,-3.516254163587895,2024,PIT,1037,-0.011016391539006324,0.43008678881388623,-1.9216236019833376e-4,347,-0.06030966181529281,-0.0028771559361861062,0.4265129682997118,PIT,-0.003883977380211159,0.16699999999999998,0.2353854280184967,1.4184526726470525
Ben Johnson,2022,1087,0.5758969641214351,0.5766213333222198,-0.07243692007846692,DET,-0.9597999024095194,0.8873629823310525,NA,NA,NA,1087,0.061164437333578944,0.45170193192272307,0.00224420356736515,323,0.011145308791134335,7.449973533167356e-4,0.4086687306501548,DET,-0.06979423212933057,0.17800000000000002,0.7773968330861293,0.8873629823310525
Ben Johnson,2023,1316,0.5767477203647416,0.5884902002841891,-1.1742479919447435,DET,0.11393367084590045,-1.288181662790644,0.8873629823310525,2022,DET,1316,0.07193953359768625,0.4673252279635258,0.0037760910379718658,247,0.017122107933478615,0.0033434243767293853,0.5060728744939271,DET,0.15699242835530272,NA,0.8550274585735528,1.288181662790644
Ben Johnson,2024,1173,0.5447570332480819,0.5637257058659326,-1.8968672617850735,DET,-0.9518483966517222,-0.9450188651333513,-1.288181662790644,2023,DET,1173,0.15491121448329706,0.5021312872975278,0.0038343866422517183,277,0.20249578825462458,0.007640451882299862,0.5126353790613718,DET,0.13058568512408367,0.20800000000000002,1.304282005447942,0.9450188651333513
Ben Johnson,2025,1255,0.5880478087649402,0.6106296057282274,-2.2581796963287215,CHI,-0.6494373745055793,-1.6087423218231423,-0.9450188651333513,2024,DET,1255,0.0668393170670297,0.450996015936255,0.003204720715189059,430,0.023962618238858202,0.00371676228267132,0.4511627906976744,CHI,-0.08487709809971372,0.039,0.21966101866601107,1.6087423218231423
Ben McAdoo,2015,1052,0.6245247148288974,0.6026176912178896,2.1907023611007825,NYG,0.1965798639761429,1.9941224971246396,NA,NA,NA,1052,0.008478477368439121,0.43250950570342206,0.001392577154109784,320,0.10951156601398239,0.00409910161520561,0.48125,NYG,NA,0.147,1.5751518025149978,1.9941224971246396
Ben McAdoo,2016,1071,0.6255835667600373,0.6197583004745311,0.5825266285506281,NYG,0.42742887415463393,0.15509775439599416,1.9941224971246396,2015,NYG,1071,-0.08022993419299104,0.4024276377217554,-6.417452353131641e-4,287,-0.04760106996176718,-0.0012036323329510082,0.43205574912891986,NYG,0.07673196780193531,0.147,0.0905687605057805,0.15509775439599416
